	train_cohort	test_cohort	ROC	PRC	F1	ACC	MCC	mode	best_C
0	Allen	Allen	0.7544378698224852	0.5718010149620418	0.6060606060606061	0.6666666666666666	0.36273812505500586	PGM	0.1
1	Allen	Choueiri	0.6153846153846154	0.253021978021978	0.3333333333333333	0.5	0.10087125544480041	PGM	0.1
2	Allen	Gide	0.6128787878787878	0.6043693668487916	0.4126984126984127	0.4931506849315068	0.023537596421954243	PGM	0.1
3	Allen	Hugo	0.7261904761904762	0.7557746618967845	0.3333333333333333	0.5384615384615384	0.18093671611393647	PGM	0.1
4	Allen	IMVigor210	0.4666240409207161	0.21113873476321146	0.027777777777777776	0.7651006711409396	0.006062493873610895	PGM	0.1
5	Allen	IMmotion150	0.5783475783475783	0.33412382314292605	0.34782608695652173	0.6363636363636364	0.09656090991705352	PGM	0.1
6	Allen	Kim	0.6742424242424242	0.35963699960143053	0.1111111111111111	0.6444444444444445	-0.0886968593983624	PGM	0.1
7	Allen	Liu	0.5650406504065041	0.4402182752381175	0.380952380952381	0.514018691588785	-0.018688827918578708	PGM	0.1
8	Allen	MGH	0.6325757575757576	0.5794312536000515	0.4666666666666666	0.5294117647058824	0.07978559231302818	PGM	0.1
9	Allen	Miao	0.38333333333333336	0.24402215431627197	0.3076923076923077	0.47058823529411764	-0.09128709291752769	PGM	0.1
10	Allen	Riaz	0.6951219512195123	0.4838011216778363	0.4	0.7058823529411765	0.2231518495721684	PGM	0.1
11	Allen	Rose	0.591609589041096	0.22274737124696276	0.1111111111111111	0.8202247191011236	0.12643834720835428	PGM	0.1
12	Allen	SU2CLC1	0.6377467105263157	0.5000785470003982	0.4799999999999999	0.6176470588235294	0.17779892462919933	PGM	0.1
13	Allen	SU2CLC2	0.47058823529411764	0.28779087140929244	0.35294117647058826	0.56	0.021437323142813606	PGM	0.1
14	Allen	Snyder	0.3979591836734694	0.26975961038322827	0.0	0.6190476190476191	-0.15811388300841897	PGM	0.1
15	Allen	Zhao	0.8181818181818182	0.7517066827455935	0.8181818181818182	0.84	0.6753246753246753	PGM	0.1
16	Choueiri	Allen	0.5946745562130178	0.42166441064597415	0.5106382978723405	0.41025641025641024	0.1084652289093281	PGM	0.1
17	Choueiri	Choueiri	0.6923076923076923	0.24107142857142858	0.5454545454545454	0.6875	0.48038446141526137	PGM	0.1
18	Choueiri	Gide	0.7242424242424242	0.7454808704042543	0.7200000000000001	0.6164383561643836	0.2246987104758514	PGM	0.1
19	Choueiri	Hugo	0.5416666666666667	0.5845410397133735	0.38095238095238093	0.5	0.04013939192492974	PGM	0.1
20	Choueiri	IMVigor210	0.5504475703324809	0.24511257566636052	0.364741641337386	0.2986577181208054	0.010740745870081598	PGM	0.1
21	Choueiri	IMmotion150	0.6529558404558403	0.4241554848981026	0.45714285714285713	0.3090909090909091	0.08716272672808179	PGM	0.1
22	Choueiri	Kim	0.5530303030303031	0.27373080717980314	0.4117647058823529	0.5555555555555556	0.11393242066514779	PGM	0.1
23	Choueiri	Liu	0.540650406504065	0.44942421377295716	0.5370370370370371	0.5327102803738317	0.1321961188366698	PGM	0.1
24	Choueiri	MGH	0.5151515151515151	0.4697193245717395	0.3333333333333333	0.5294117647058824	-0.030303030303030304	PGM	0.1
25	Choueiri	Miao	0.6166666666666666	0.3157936507936508	0.47619047619047616	0.35294117647058826	0.1613743060919757	PGM	0.1
26	Choueiri	Riaz	0.7268292682926829	0.4588866299785689	0.4117647058823529	0.6078431372549019	0.22698984612511292	PGM	0.1
27	Choueiri	Rose	0.5590753424657535	0.20680182548871154	0.3181818181818182	0.3258426966292135	0.07861686532807065	PGM	0.1
28	Choueiri	SU2CLC1	0.580592105263158	0.4483764664819494	0.5161290322580645	0.4117647058823529	-0.0021865982141916237	PGM	0.1
29	Choueiri	SU2CLC2	0.5588235294117647	0.3854099351417716	0.4	0.4	-0.08088235294117647	PGM	0.1
30	Choueiri	Snyder	0.7653061224489797	0.5990504535147392	0.5185185185185185	0.38095238095238093	0.15811388300841897	PGM	0.1
31	Choueiri	Zhao	0.564935064935065	0.49468610144150715	0.4999999999999999	0.52	0.045162230233094555	PGM	0.1
32	Gide	Allen	0.6568047337278107	0.474202997006557	0.5	0.5897435897435898	0.18136906252750293	PGM	0.30000000000000004
33	Gide	Choueiri	0.717948717948718	0.25753968253968257	0.0	0.6875	-0.18156825980064073	PGM	0.30000000000000004
34	Gide	Gide	0.7378787878787878	0.7326936046368481	0.7368421052631577	0.726027397260274	0.4555099422507784	PGM	0.30000000000000004
35	Gide	Hugo	0.5714285714285714	0.5983449738744505	0.125	0.46153846153846156	-0.0222717701593687	PGM	0.30000000000000004
36	Gide	IMVigor210	0.5270460358056266	0.23118034187607878	0.25	0.6375838926174496	0.012065752529663644	PGM	0.30000000000000004
37	Gide	IMmotion150	0.650997150997151	0.4200247132933523	0.5033112582781457	0.5454545454545454	0.22141932241297804	PGM	0.30000000000000004
38	Gide	Kim	0.5858585858585859	0.2949087484972942	0.0	0.6888888888888889	-0.13005121775247103	PGM	0.30000000000000004
39	Gide	Liu	0.549519586104952	0.46086539446068125	0.3283582089552239	0.5794392523364486	0.04649753170549358	PGM	0.30000000000000004
40	Gide	MGH	0.5151515151515151	0.4667093430735071	0.25	0.6470588235294118	0.11236664374387369	PGM	0.30000000000000004
41	Gide	Miao	0.55	0.283030303030303	0.42857142857142855	0.5294117647058824	0.09128709291752769	PGM	0.30000000000000004
42	Gide	Riaz	0.7463414634146341	0.5573137557376687	0.4	0.8235294117647058	0.3354141486483056	PGM	0.30000000000000004
