	train_cohort	test_cohort	ROC	PRC	F1	ACC	MCC	mode	best_C
0	Allen	Allen	0.636094674556213	0.4257232584557029	0.4666666666666667	0.5897435897435898	0.14625448482542613	GeneBio	0.1
1	Allen	Choueiri	0.717948717948718	0.26011904761904764	0.5	0.625	0.4236592728681617	GeneBio	0.1
2	Allen	Gide	0.8166666666666668	0.8516608131149345	0.7671232876712328	0.7671232876712328	0.5484848484848485	GeneBio	0.1
3	Allen	Hugo	0.49404761904761907	0.5108521307327025	0.5714285714285714	0.5384615384615384	0.07142857142857142	GeneBio	0.1
4	Allen	IMVigor210	0.585613810741688	0.27129658932605716	0.35532994923857864	0.5738255033557047	0.08978999438387239	GeneBio	0.1
5	Allen	IMmotion150	0.6949786324786325	0.45721435947215905	0.5060240963855422	0.503030303030303	0.22684552874790112	GeneBio	0.1
6	Allen	Kim	0.7777777777777778	0.6412143128966558	0.5	0.5111111111111111	0.2734819831449507	GeneBio	0.1
7	Allen	Liu	0.5254988913525499	0.44359354586910804	0.3283582089552239	0.5794392523364486	0.04649753170549358	GeneBio	0.1
8	Allen	MGH	0.509469696969697	0.46785906153967255	0.26666666666666666	0.6764705882352942	0.20422388828466229	GeneBio	0.1
9	Allen	Miao	0.5166666666666667	0.26906759906759903	0.5	0.4117647058823529	0.23570226039551584	GeneBio	0.1
10	Allen	Riaz	0.6560975609756098	0.513022040199614	0.358974358974359	0.5098039215686274	0.13100037382873314	GeneBio	0.1
11	Allen	Rose	0.5950342465753424	0.22493639973686463	0.339622641509434	0.6067415730337079	0.13941911797356227	GeneBio	0.1
12	Allen	SU2CLC1	0.6217105263157895	0.4581494986345279	0.5806451612903225	0.6176470588235294	0.26482319468399035	GeneBio	0.1
13	Allen	SU2CLC2	0.3676470588235294	0.36144460279170953	0.26086956521739135	0.32	-0.31506301890630223	GeneBio	0.1
14	Allen	Snyder	0.5714285714285714	0.3474428766722	0.3333333333333333	0.6190476190476191	0.07905694150420949	GeneBio	0.1
15	Allen	Zhao	0.4090909090909091	0.4465038721640767	0.13333333333333333	0.48	-0.16705273775766585	GeneBio	0.1
16	Choueiri	Allen	0.6390532544378699	0.42840391113635556	0.2857142857142857	0.6153846153846154	0.04490132550669372	GeneBio	0.1
17	Choueiri	Choueiri	0.717948717948718	0.26011904761904764	0.4444444444444444	0.6875	0.28941438070815306	GeneBio	0.1
18	Choueiri	Gide	0.8196969696969697	0.853013417847479	0.4999999999999999	0.6164383561643836	0.34816008374426316	GeneBio	0.1
19	Choueiri	Hugo	0.49404761904761907	0.5108521307327025	0.36363636363636365	0.46153846153846156	-0.05143444998736397	GeneBio	0.1
20	Choueiri	IMVigor210	0.586764705882353	0.2725111830759952	0.19417475728155337	0.7214765100671141	0.050005869088779936	GeneBio	0.1
21	Choueiri	IMmotion150	0.6965811965811965	0.4529479888391279	0.5084745762711864	0.6484848484848484	0.26017930671104506	GeneBio	0.1
22	Choueiri	Kim	0.7777777777777778	0.6239602505338978	0.4827586206896552	0.6666666666666666	0.2556653716805367	GeneBio	0.1
23	Choueiri	Liu	0.524759793052476	0.44410454103688246	0.1276595744680851	0.616822429906542	0.05856808918590035	GeneBio	0.1
24	Choueiri	MGH	0.509469696969697	0.46785906153967255	0.2857142857142857	0.7058823529411765	0.338501600193165	GeneBio	0.1
25	Choueiri	Miao	0.5166666666666667	0.26906759906759903	0.3333333333333333	0.5294117647058824	-0.015430334996209192	GeneBio	0.1
26	Choueiri	Riaz	0.6536585365853659	0.5125922683833944	0.35714285714285715	0.6470588235294118	0.15197638592001614	GeneBio	0.1
27	Choueiri	Rose	0.5933219178082192	0.22366966357364607	0.3243243243243243	0.7191011235955056	0.15331324119323664	GeneBio	0.1
28	Choueiri	SU2CLC1	0.6188322368421052	0.45483742691436607	0.2909090909090909	0.6176470588235294	0.09068453126375146	GeneBio	0.1
29	Choueiri	SU2CLC2	0.375	0.36868284311418903	0.16666666666666666	0.6	-0.06549210399944798	GeneBio	0.1
30	Choueiri	Snyder	0.5408163265306123	0.3414319000204671	0.0	0.6190476190476191	-0.15811388300841897	GeneBio	0.1
31	Choueiri	Zhao	0.4090909090909091	0.4465038721640767	0.16666666666666669	0.6	0.23028309323591914	GeneBio	0.1
32	Gide	Allen	0.6272189349112426	0.4223703328298207	0.41379310344827586	0.5641025641025641	0.07372097807744857	GeneBio	0.2
33	Gide	Choueiri	0.7435897435897436	0.276984126984127	0.42857142857142855	0.5	0.32387513781564786	GeneBio	0.2
34	Gide	Gide	0.8212121212121212	0.8563572512791048	0.7733333333333333	0.7671232876712328	0.5411359283578128	GeneBio	0.2
35	Gide	Hugo	0.47619047619047616	0.4909970542667574	0.6666666666666667	0.5769230769230769	0.13379797308309913	GeneBio	0.2
36	Gide	IMVigor210	0.5855498721227621	0.2711432320523307	0.34862385321100914	0.5234899328859061	0.0603214051560625	GeneBio	0.2
37	Gide	IMmotion150	0.6949786324786325	0.4464135916035373	0.5176470588235293	0.503030303030303	0.258666040431946	GeneBio	0.2
38	Gide	Kim	0.76010101010101	0.5761685619237107	0.4313725490196078	0.35555555555555557	0.0886968593983624	GeneBio	0.2
39	Gide	Liu	0.5125646711012565	0.4417532109257652	0.3611111111111111	0.5700934579439252	0.04752582963399003	GeneBio	0.2
40	Gide	MGH	0.48674242424242425	0.4548634005056819	0.26666666666666666	0.6764705882352942	0.20422388828466229	GeneBio	0.2
41	Gide	Miao	0.5333333333333333	0.2748251748251748	0.5	0.4117647058823529	0.23570226039551584	GeneBio	0.2
