	train_cohort	test_cohort	ROC	PRC	F1	ACC	MCC	mode	best_C
0	Allen	Allen	0.6627218934911243	0.43739257798379017	0.4827586206896552	0.6153846153846154	0.18430244519362143	CKS	0.1
1	Allen	Choueiri	0.33333333333333326	0.13213453213453213	0.2	0.5	-0.10087125544480041	CKS	0.1
2	Allen	Gide	0.8151515151515151	0.8506796484608363	0.7397260273972603	0.7397260273972602	0.49318181818181817	CKS	0.1
3	Allen	Hugo	0.4464285714285714	0.5364894996806977	0.4615384615384615	0.46153846153846156	-0.07142857142857142	CKS	0.1
4	Allen	IMVigor210	0.5712915601023018	0.30533769867755506	0.3568075117370892	0.540268456375839	0.0785946502818753	CKS	0.1
5	Allen	IMmotion150	0.6504629629629629	0.393419214954637	0.5156249999999999	0.6242424242424243	0.25972097874914396	CKS	0.1
6	Allen	Kim	0.8055555555555555	0.6692514737154831	0.5806451612903226	0.7111111111111111	0.400186283454157	CKS	0.1
7	Allen	Liu	0.5591278640059129	0.4690762304511529	0.4888888888888889	0.5700934579439252	0.12440652582376842	CKS	0.1
8	Allen	MGH	0.46590909090909083	0.41845052989585924	0.34782608695652173	0.5588235294117647	0.015477391468340885	CKS	0.1
9	Allen	Miao	0.43333333333333335	0.23960039960039958	0.2857142857142857	0.4117647058823529	-0.16735967034880075	CKS	0.1
10	Allen	Riaz	0.6439024390243903	0.33326664991734467	0.3888888888888889	0.5686274509803921	0.18789841972481947	CKS	0.1
11	Allen	Rose	0.6335616438356164	0.22797461695140514	0.4	0.6292134831460674	0.23522833036070553	CKS	0.1
12	Allen	SU2CLC1	0.6101973684210527	0.5103780212094062	0.5116279069767442	0.5882352941176471	0.1672823059472846	CKS	0.1
13	Allen	SU2CLC2	0.4632352941176471	0.2938039397117629	0.36363636363636365	0.44	-0.08291849892341732	CKS	0.1
14	Allen	Snyder	0.6428571428571428	0.4028629866865161	0.47058823529411764	0.5714285714285714	0.13483997249264842	CKS	0.1
15	Allen	Zhao	0.45454545454545453	0.4594011056495454	0.43478260869565216	0.48	-0.045162230233094555	CKS	0.1
16	Choueiri	Allen	0.3372781065088758	0.24491631496980543	0.1935483870967742	0.358974358974359	-0.3273268353539886	CKS	0.1
17	Choueiri	Choueiri	0.6666666666666667	0.23148148148148148	0.36363636363636365	0.5625	0.16012815380508713	CKS	0.1
18	Choueiri	Gide	0.18484848484848482	0.38374338149902787	0.25974025974025977	0.2191780821917808	-0.5656166501458341	CKS	0.1
19	Choueiri	Hugo	0.5535714285714286	0.6376048621629765	0.5384615384615384	0.5384615384615384	0.08333333333333333	CKS	0.1
20	Choueiri	IMVigor210	0.4287084398976982	0.20948497211626577	0.2639593908629442	0.5134228187919463	-0.05545534031911057	CKS	0.1
21	Choueiri	IMmotion150	0.34953703703703703	0.21991812869133567	0.20869565217391306	0.4484848484848485	-0.20354220828916575	CKS	0.1
22	Choueiri	Kim	0.19444444444444442	0.24030883680568893	0.12121212121212123	0.35555555555555557	-0.36262033381142117	CKS	0.1
23	Choueiri	Liu	0.44087213599408726	0.40347166957213465	0.33333333333333337	0.4766355140186916	-0.09710861565535996	CKS	0.1
24	Choueiri	MGH	0.5340909090909091	0.5285990078272454	0.4827586206896552	0.5588235294117647	0.12309149097933274	CKS	0.1
25	Choueiri	Miao	0.5666666666666667	0.29268231768231767	0.5	0.6470588235294118	0.24688535993934707	CKS	0.1
26	Choueiri	Riaz	0.3560975609756098	0.14473752080236357	0.18181818181818182	0.47058823529411764	-0.14984969493145403	CKS	0.1
27	Choueiri	Rose	0.3664383561643836	0.1386201476686953	0.16949152542372883	0.449438202247191	-0.1598717425222287	CKS	0.1
28	Choueiri	SU2CLC1	0.38980263157894735	0.32559653932264715	0.32098765432098764	0.46078431372549017	-0.12399629183643919	CKS	0.1
29	Choueiri	SU2CLC2	0.536764705882353	0.3232227464564421	0.35294117647058826	0.56	0.021437323142813606	CKS	0.1
30	Choueiri	Snyder	0.35714285714285715	0.25131706191248426	0.25	0.42857142857142855	-0.2041241452319315	CKS	0.1
31	Choueiri	Zhao	0.5454545454545454	0.5243690341150234	0.47619047619047616	0.56	0.09869275424396534	CKS	0.1
32	Gide	Allen	0.6627218934911243	0.43739257798379017	0.5161290322580646	0.6153846153846154	0.2182178902359924	CKS	0.1
33	Gide	Choueiri	0.33333333333333326	0.13213453213453213	0.2	0.5	-0.10087125544480041	CKS	0.1
34	Gide	Gide	0.8151515151515151	0.8506796484608363	0.7733333333333333	0.7671232876712328	0.5411359283578128	CKS	0.1
35	Gide	Hugo	0.4464285714285714	0.5364894996806977	0.5	0.46153846153846156	-0.08333333333333333	CKS	0.1
36	Gide	IMVigor210	0.5712915601023018	0.30533769867755506	0.35652173913043483	0.5033557046979866	0.06475288635798497	CKS	0.1
37	Gide	IMmotion150	0.6504629629629629	0.393419214954637	0.5179856115107914	0.593939393939394	0.2556244765983507	CKS	0.1
38	Gide	Kim	0.8055555555555555	0.6692514737154831	0.5882352941176471	0.6888888888888889	0.41551824007289195	CKS	0.1
39	Gide	Liu	0.5591278640059129	0.4690762304511529	0.5416666666666666	0.5887850467289719	0.18943651804060208	CKS	0.1
40	Gide	MGH	0.46590909090909083	0.41845052989585924	0.3448275862068966	0.4411764705882353	-0.12309149097933274	CKS	0.1
41	Gide	Miao	0.43333333333333335	0.23960039960039958	0.2857142857142857	0.4117647058823529	-0.16735967034880075	CKS	0.1
42	Gide	Riaz	0.6439024390243903	0.33326664991734467	0.37837837837837834	0.5490196078431373	0.16878732147764805	CKS	0.1
