	train_cohort	test_cohort	ROC	PRC	F1	ACC	MCC	mode	best_C
0	Allen	Allen	0.6153846153846154	0.38915635333998405	0.45161290322580644	0.5641025641025641	0.1091089451179962	NRS	0.1
1	Allen	Choueiri	0.7692307692307692	0.5388888888888889	0.5	0.625	0.4236592728681617	NRS	0.1
2	Allen	Gide	0.7318181818181818	0.7501611336151341	0.717948717948718	0.6986301369863014	0.39547451389050753	NRS	0.1
3	Allen	Hugo	0.34523809523809523	0.48929295042975984	0.32	0.34615384615384615	-0.3003124875651863	NRS	0.1
4	Allen	IMVigor210	0.4890025575447571	0.22734675085596778	0.2767857142857143	0.4563758389261745	-0.07360303478151538	NRS	0.1
5	Allen	IMmotion150	0.5776353276353277	0.3509015016135071	0.376068376068376	0.5575757575757576	0.05213788484675821	NRS	0.1
6	Allen	Kim	0.696969696969697	0.4436600344189059	0.5161290322580646	0.6666666666666666	0.2984440079997103	NRS	0.1
7	Allen	Liu	0.5391722099039172	0.43966799379368876	0.48275862068965514	0.5794392523364486	0.1310084994793835	NRS	0.1
8	Allen	MGH	0.4318181818181818	0.32551473366104444	0.35714285714285715	0.47058823529411764	-0.07978559231302818	NRS	0.1
9	Allen	Miao	0.55	0.30225274725274726	0.5	0.6470588235294118	0.24688535993934707	NRS	0.1
10	Allen	Riaz	0.6219512195121951	0.4195485090295511	0.33333333333333337	0.5294117647058824	0.08910646708599686	NRS	0.1
11	Allen	Rose	0.547945205479452	0.20921867571222208	0.3225806451612903	0.5280898876404494	0.10131789443795562	NRS	0.1
12	Allen	SU2CLC1	0.5106907894736842	0.4134455887907141	0.42222222222222217	0.49019607843137253	-0.015111763120674722	NRS	0.1
13	Allen	SU2CLC2	0.4117647058823529	0.28761918947420867	0.33333333333333326	0.52	-0.03500700210070025	NRS	0.1
14	Allen	Snyder	0.6632653061224489	0.42509670534880617	0.5263157894736842	0.5714285714285714	0.2041241452319315	NRS	0.1
15	Allen	Zhao	0.5	0.41929095994729443	0.4999999999999999	0.52	0.045162230233094555	NRS	0.1
16	Choueiri	Allen	0.6153846153846154	0.38915635333998405	0.4666666666666667	0.5897435897435898	0.14625448482542613	NRS	0.1
17	Choueiri	Choueiri	0.7692307692307692	0.5388888888888889	0.5	0.625	0.4236592728681617	NRS	0.1
18	Choueiri	Gide	0.7318181818181818	0.7501611336151341	0.6666666666666666	0.6575342465753424	0.3207570007699727	NRS	0.1
19	Choueiri	Hugo	0.34523809523809523	0.48929295042975984	0.32	0.34615384615384615	-0.3003124875651863	NRS	0.1
20	Choueiri	IMVigor210	0.4890025575447571	0.22734675085596778	0.2898550724637681	0.5067114093959731	-0.02753883882781049	NRS	0.1
21	Choueiri	IMmotion150	0.5776353276353277	0.3509015016135071	0.42000000000000004	0.6484848484848484	0.1686822300478102	NRS	0.1
22	Choueiri	Kim	0.696969696969697	0.4436600344189059	0.5333333333333333	0.6888888888888889	0.3282439759448873	NRS	0.1
23	Choueiri	Liu	0.5391722099039172	0.43966799379368876	0.45238095238095233	0.5700934579439252	0.09894085368659317	NRS	0.1
24	Choueiri	MGH	0.4318181818181818	0.32551473366104444	0.2962962962962963	0.4411764705882353	-0.1604088343952626	NRS	0.1
25	Choueiri	Miao	0.55	0.30225274725274726	0.22222222222222224	0.5882352941176471	-0.053708615552957466	NRS	0.1
26	Choueiri	Riaz	0.6219512195121951	0.4195485090295511	0.33333333333333337	0.5294117647058824	0.08910646708599686	NRS	0.1
27	Choueiri	Rose	0.547945205479452	0.20921867571222208	0.3636363636363636	0.6067415730337079	0.176255594016754	NRS	0.1
28	Choueiri	SU2CLC1	0.5106907894736842	0.4134455887907141	0.40963855421686746	0.5196078431372549	0.00960916767552923	NRS	0.1
29	Choueiri	SU2CLC2	0.4117647058823529	0.28761918947420867	0.35294117647058826	0.56	0.021437323142813606	NRS	0.1
30	Choueiri	Snyder	0.6632653061224489	0.42509670534880617	0.588235294117647	0.6666666666666666	0.337099931231621	NRS	0.1
31	Choueiri	Zhao	0.5	0.41929095994729443	0.47619047619047616	0.56	0.09869275424396534	NRS	0.1
32	Gide	Allen	0.6153846153846154	0.38915635333998405	0.4848484848484849	0.5641025641025641	0.14509525002200233	NRS	0.1
33	Gide	Choueiri	0.7692307692307692	0.5388888888888889	0.4615384615384615	0.5625	0.3721042037676254	NRS	0.1
34	Gide	Gide	0.7318181818181818	0.7501611336151341	0.7407407407407408	0.7123287671232876	0.4179350612800444	NRS	0.1
35	Gide	Hugo	0.34523809523809523	0.48929295042975984	0.32	0.34615384615384615	-0.3003124875651863	NRS	0.1
36	Gide	IMVigor210	0.4890025575447571	0.22734675085596778	0.2966101694915254	0.4429530201342282	-0.053782587569648696	NRS	0.1
37	Gide	IMmotion150	0.5776353276353277	0.3509015016135071	0.425531914893617	0.509090909090909	0.07925286978858903	NRS	0.1
38	Gide	Kim	0.696969696969697	0.4436600344189059	0.4848484848484849	0.6222222222222222	0.24174688920761409	NRS	0.1
39	Gide	Liu	0.5391722099039172	0.43966799379368876	0.4946236559139785	0.5607476635514018	0.11826302549403811	NRS	0.1
40	Gide	MGH	0.4318181818181818	0.32551473366104444	0.4666666666666666	0.5294117647058824	0.07978559231302818	NRS	0.1
41	Gide	Miao	0.55	0.30225274725274726	0.42857142857142855	0.5294117647058824	0.09128709291752769	NRS	0.1
42	Gide	Riaz	0.6219512195121951	0.4195485090295511	0.32432432432432434	0.5098039215686274	0.06984302957695782	NRS	0.1
