	train_cohort	test_cohort	ROC	PRC	F1	ACC	MCC
174	Riaz	Snyder	0.6122448979591837	0.3559654631083202	0.16666666666666666	0.5238095238095238	-0.15811388300841897
175	Riaz	Zhao	0.6168831168831168	0.48783486117306896	0.0	0.56	0.0
176	Rose	Allen	0.6863905325443787	0.5591512170345122	0.0	0.6666666666666666	0.0
177	Rose	Choueiri	0.5641025641025641	0.18657407407407406	0.0	0.8125	0.0
178	Rose	Gide	0.6393939393939394	0.5934286747197439	0.0	0.4520547945205479	0.0
179	Rose	Hugo	0.44642857142857145	0.47085476569263557	0.0	0.46153846153846156	0.0
180	Rose	IMVigor210	0.5770460358056266	0.2916650369223701	0.0273972602739726	0.761744966442953	-0.008774292413744155
181	Rose	IMmotion150	0.49501424501424496	0.30773775571412076	0.0	0.7090909090909091	0.0
182	Rose	Kim	0.6868686868686869	0.5508671222669501	0.0	0.7333333333333333	0.0
183	Rose	Liu	0.5528455284552846	0.41741368528774897	0.0	0.616822429906542	0.0
184	Rose	MGH	0.5378787878787878	0.3818794459318051	0.0	0.6470588235294118	0.0
185	Rose	Miao	0.7166666666666666	0.5257936507936508	0.0	0.7058823529411765	0.0
186	Rose	Riaz	0.5609756097560975	0.20352821763393586	0.0	0.803921568627451	0.0
187	Rose	Rose	0.8304794520547945	0.5500265037463296	0.34782608695652173	0.8314606741573034	0.2979973889104267
188	Rose	SU2CLC1	0.6352796052631579	0.4976623411832387	0.0	0.6274509803921569	0.0
189	Rose	SU2CLC2	0.5073529411764706	0.3068135908209437	0.0	0.68	0.0
190	Rose	Snyder	0.6530612244897958	0.4216931668999338	0.0	0.6666666666666666	0.0
191	Rose	Zhao	0.5064935064935064	0.5316025788097155	0.0	0.56	0.0
192	SU2CLC1	Allen	0.7988165680473372	0.6993391626777332	0.14285714285714288	0.6923076923076923	0.22941573387056177
193	SU2CLC1	Choueiri	0.7179487179487178	0.5059523809523809	0.0	0.8125	0.0
194	SU2CLC1	Gide	0.7893939393939394	0.7548505280370876	0.13636363636363635	0.4794520547945205	0.09774859078492729
195	SU2CLC1	Hugo	0.5833333333333334	0.6932164644860787	0.38095238095238093	0.5	0.04013939192492974
196	SU2CLC1	IMVigor210	0.6638746803069054	0.46491985015104614	0.3708609271523179	0.3624161073825503	0.05070437469423227
197	SU2CLC1	IMmotion150	0.7254273504273504	0.6212409178562199	0.04081632653061225	0.7151515151515152	0.12191310379958661
198	SU2CLC1	Kim	0.9494949494949495	0.887229434186671	0.5217391304347826	0.5111111111111111	0.34299717028501764
199	SU2CLC1	Liu	0.6496674057649667	0.5520451101557212	0.09302325581395349	0.6355140186915887	0.17510574207010846
200	SU2CLC1	MGH	0.6401515151515151	0.4270443141039093	0.0	0.5882352941176471	-0.1846372364689991
201	SU2CLC1	Miao	0.4666666666666667	0.26924145299145297	0.0	0.7058823529411765	0.0
202	SU2CLC1	Riaz	0.6682926829268292	0.4188669265517092	0.37037037037037035	0.6666666666666666	0.17460757394239457
203	SU2CLC1	Rose	0.6626712328767124	0.39960798620718757	0.31746031746031744	0.5168539325842697	0.09088330059212592
204	SU2CLC1	SU2CLC1	0.9342105263157895	0.8787008826163247	0.8461538461538461	0.8823529411764706	0.7516645542260165
205	SU2CLC1	SU2CLC2	0.7132352941176471	0.7152215085638998	0.5217391304347827	0.56	0.2100420126042015
206	SU2CLC1	Snyder	0.41836734693877553	0.3938712630801309	0.4545454545454545	0.42857142857142855	0.0
207	SU2CLC1	Zhao	0.5324675324675325	0.6181304601131387	0.0	0.56	0.0
208	SU2CLC2	Allen	0.5355029585798816	0.4176977427275117	0.23529411764705882	0.6666666666666666	0.11952286093343936
209	SU2CLC2	Choueiri	0.41025641025641024	0.15067340067340068	0.0	0.75	-0.12403473458920847
210	SU2CLC2	Gide	0.5643939393939394	0.6036273888901115	0.20833333333333334	0.4794520547945205	0.05431551182834261
211	SU2CLC2	Hugo	0.7142857142857143	0.7648856998673115	0.4761904761904762	0.5769230769230769	0.2140767569329586
212	SU2CLC2	IMVigor210	0.6392583120204604	0.3899707970874063	0.34074074074074073	0.7013422818791947	0.1477026402862704
213	SU2CLC2	IMmotion150	0.6590099715099715	0.39773628857007426	0.0	0.7090909090909091	0.0
214	SU2CLC2	Kim	0.7196969696969697	0.497305125812119	0.47619047619047616	0.5111111111111111	0.21320071635561041
215	SU2CLC2	Liu	0.5280857354028086	0.4541865356310516	0.3157894736842105	0.6355140186915887	0.15466562178357046
216	SU2CLC2	MGH	0.5568181818181818	0.37645411140804624	0.5599999999999999	0.6764705882352942	0.3054432734495774
