	train_cohort	test_cohort	ROC	PRC	F1	ACC	MCC	mode	best_C
0	Allen	Allen	0.6863905325443788	0.46046939013329824	0.5	0.6410256410256411	0.223606797749979	IFNG	0.1
1	Allen	Choueiri	0.7692307692307692	0.30000000000000004	0.375	0.375	0.23076923076923078	IFNG	0.1
2	Allen	Gide	0.7977272727272726	0.8283290035982639	0.72	0.7123287671232876	0.43094646456389274	IFNG	0.1
3	Allen	Hugo	0.4464285714285714	0.5007141597324255	0.6470588235294117	0.5384615384615384	0.042257712736425826	IFNG	0.1
4	Allen	IMVigor210	0.5484654731457801	0.2584739868491845	0.37790697674418605	0.28187919463087246	0.06177492623012437	IFNG	0.1
5	Allen	IMmotion150	0.6737891737891738	0.40277816262191335	0.4585365853658536	0.32727272727272727	0.08245855986129136	IFNG	0.1
6	Allen	Kim	0.8055555555555555	0.627120666040977	0.4313725490196078	0.35555555555555557	0.0886968593983624	IFNG	0.1
7	Allen	Liu	0.524759793052476	0.44272803123932214	0.24615384615384614	0.5420560747663551	-0.055131702819028156	IFNG	0.1
8	Allen	MGH	0.4962121212121212	0.46244102320362557	0.26666666666666666	0.6764705882352942	0.20422388828466229	IFNG	0.1
9	Allen	Miao	0.55	0.2932800532800533	0.47619047619047616	0.35294117647058826	0.1613743060919757	IFNG	0.1
10	Allen	Riaz	0.6463414634146342	0.4812181906063393	0.3461538461538461	0.3333333333333333	0.09906649065282938	IFNG	0.1
11	Allen	Rose	0.610445205479452	0.2337932756759046	0.2828282828282829	0.20224719101123595	-0.10751715390425694	IFNG	0.1
12	Allen	SU2CLC1	0.6175986842105263	0.4961916295675634	0.5434782608695652	0.5882352941176471	0.19834901990892317	IFNG	0.1
13	Allen	SU2CLC2	0.3308823529411765	0.2439503583053775	0.25	0.52	-0.10294117647058823	IFNG	0.1
14	Allen	Snyder	0.673469387755102	0.4328064559156996	0.5	0.5238095238095238	0.1386750490563073	IFNG	0.1
15	Allen	Zhao	0.4805194805194805	0.47729205015708154	0.5714285714285715	0.4	-0.23028309323591914	IFNG	0.1
16	Choueiri	Allen	0.6863905325443788	0.46046939013329824	0.33333333333333337	0.6923076923076923	0.2169304578186562	IFNG	0.1
17	Choueiri	Choueiri	0.7692307692307692	0.30000000000000004	0.5	0.75	0.3670584895244009	IFNG	0.1
18	Choueiri	Gide	0.7977272727272726	0.8283290035982639	0.2978723404255319	0.547945205479452	0.2958039891549808	IFNG	0.1
19	Choueiri	Hugo	0.4464285714285714	0.5007141597324255	0.3	0.46153846153846156	-0.042257712736425826	IFNG	0.1
20	Choueiri	IMVigor210	0.5484654731457801	0.2584739868491845	0.3518518518518518	0.5302013422818792	0.0676200805130238	IFNG	0.1
21	Choueiri	IMmotion150	0.6737891737891738	0.40277816262191335	0.5217391304347827	0.6	0.2631174057921088	IFNG	0.1
22	Choueiri	Kim	0.8055555555555555	0.627120666040977	0.5925925925925926	0.7555555555555555	0.42640143271122083	IFNG	0.1
23	Choueiri	Liu	0.524759793052476	0.44272803123932214	0.13636363636363635	0.6448598130841121	0.21548844991095958	IFNG	0.1
24	Choueiri	MGH	0.4962121212121212	0.46244102320362557	0.15384615384615385	0.6764705882352942	0.23570226039551584	IFNG	0.1
25	Choueiri	Miao	0.55	0.2932800532800533	0.4	0.47058823529411764	0.015430334996209192	IFNG	0.1
26	Choueiri	Riaz	0.6463414634146342	0.4812181906063393	0.37037037037037035	0.6666666666666666	0.17460757394239457	IFNG	0.1
27	Choueiri	Rose	0.610445205479452	0.2337932756759046	0.37037037037037035	0.6179775280898876	0.18743504748849818	IFNG	0.1
28	Choueiri	SU2CLC1	0.6175986842105263	0.4961916295675634	0.21739130434782608	0.6470588235294118	0.1523268687527219	IFNG	0.1
29	Choueiri	SU2CLC2	0.3308823529411765	0.2439503583053775	0.16666666666666666	0.6	-0.06549210399944798	IFNG	0.1
30	Choueiri	Snyder	0.673469387755102	0.4328064559156996	0.36363636363636365	0.6666666666666666	0.17149858514250885	IFNG	0.1
31	Choueiri	Zhao	0.4805194805194805	0.47729205015708154	0.43478260869565216	0.48	-0.045162230233094555	IFNG	0.1
32	Gide	Allen	0.6863905325443788	0.46046939013329824	0.6111111111111112	0.6410256410256411	0.36860489038724287	IFNG	0.1
33	Gide	Choueiri	0.7692307692307692	0.30000000000000004	0.35294117647058826	0.3125	0.18156825980064073	IFNG	0.1
34	Gide	Gide	0.7977272727272726	0.8283290035982639	0.775	0.7534246575342466	0.5022727272727273	IFNG	0.1
35	Gide	Hugo	0.4464285714285714	0.5007141597324255	0.6285714285714286	0.5	-0.06023386019368342	IFNG	0.1
36	Gide	IMVigor210	0.5484654731457801	0.2584739868491845	0.3764044943820225	0.2550335570469799	0.056917883796567065	IFNG	0.1
37	Gide	IMmotion150	0.6737891737891738	0.40277816262191335	0.4549763033175355	0.30303030303030304	0.07094942554201007	IFNG	0.1
38	Gide	Kim	0.8055555555555555	0.627120666040977	0.4230769230769231	0.3333333333333333	0.05330017908890261	IFNG	0.1
39	Gide	Liu	0.524759793052476	0.44272803123932214	0.4155844155844156	0.5794392523364486	0.08973620150696794	IFNG	0.1
40	Gide	MGH	0.4962121212121212	0.46244102320362557	0.2222222222222222	0.5882352941176471	-0.018993429409939658	IFNG	0.1
41	Gide	Miao	0.55	0.2932800532800533	0.45454545454545453	0.29411764705882354	0.0	IFNG	0.1
42	Gide	Riaz	0.6463414634146342	0.4812181906063393	0.3571428571428571	0.29411764705882354	0.16282240225645903	IFNG	0.1
