	train_cohort	test_cohort	ROC	PRC	F1	ACC	MCC	mode	best_C
0	Allen	Allen	0.6775147928994083	0.44335761765167303	0.42857142857142855	0.5897435897435898	0.1118033988749895	GEP	0.1
1	Allen	Choueiri	0.641025641025641	0.2287878787878788	0.33333333333333337	0.25	0.12403473458920847	GEP	0.1
2	Allen	Gide	0.8303030303030302	0.8458734165201974	0.7631578947368423	0.7534246575342466	0.5105632961983062	GEP	0.1
3	Allen	Hugo	0.45238095238095244	0.4815257444344228	0.6250000000000001	0.5384615384615384	0.05143444998736397	GEP	0.1
4	Allen	IMVigor210	0.5652813299232736	0.28735791216059725	0.3503649635036496	0.7013422818791947	0.1564856240699792	GEP	0.1
5	Allen	IMmotion150	0.6850071225071225	0.4476244512144518	0.5070422535211269	0.5757575757575758	0.23324994860237225	GEP	0.1
6	Allen	Kim	0.8232323232323232	0.7166611420422397	0.5	0.5111111111111111	0.2734819831449507	GEP	0.1
7	Allen	Liu	0.5354767184035477	0.4445619064572298	0.3561643835616438	0.5607476635514018	0.030999705948744065	GEP	0.1
8	Allen	MGH	0.6439393939393939	0.5732956728376987	0.5	0.5294117647058824	0.11769797726729993	GEP	0.1
9	Allen	Miao	0.5166666666666666	0.2783241758241758	0.35294117647058826	0.35294117647058826	-0.15	GEP	0.1
10	Allen	Riaz	0.6439024390243901	0.44728582290033747	0.32432432432432434	0.5098039215686274	0.06984302957695782	GEP	0.1
11	Allen	Rose	0.6224315068493151	0.2560567119052158	0.30303030303030304	0.7415730337078652	0.144688486188896	GEP	0.1
12	Allen	SU2CLC1	0.6480263157894737	0.5444060747088393	0.5274725274725274	0.5784313725490197	0.17269190065586473	GEP	0.1
13	Allen	SU2CLC2	0.39705882352941174	0.2768499590131455	0.3333333333333333	0.36	-0.2000816826662603	GEP	0.1
14	Allen	Snyder	0.4795918367346939	0.3262379951980792	0.30769230769230765	0.5714285714285714	0.0	GEP	0.1
15	Allen	Zhao	0.6493506493506493	0.678375896172339	0.39999999999999997	0.64	0.2725597300256653	GEP	0.1
16	Choueiri	Allen	0.6775147928994083	0.44335761765167303	0.0	0.6410256410256411	-0.11470786693528089	GEP	0.1
17	Choueiri	Choueiri	0.641025641025641	0.2287878787878788	0.5	0.75	0.3670584895244009	GEP	0.1
18	Choueiri	Gide	0.8303030303030302	0.8458734165201974	0.13953488372093023	0.4931506849315068	0.1880349511584026	GEP	0.1
19	Choueiri	Hugo	0.45238095238095244	0.4815257444344228	0.0	0.4230769230769231	-0.2160246899469287	GEP	0.1
20	Choueiri	IMVigor210	0.5652813299232736	0.28735791216059725	0.0	0.7718120805369127	0.0	GEP	0.1
21	Choueiri	IMmotion150	0.6850071225071225	0.4476244512144518	0.07547169811320754	0.703030303030303	0.042460388780422346	GEP	0.1
22	Choueiri	Kim	0.8232323232323232	0.7166611420422397	0.4	0.8	0.44320263021395917	GEP	0.1
23	Choueiri	Liu	0.5354767184035477	0.4445619064572298	0.047619047619047616	0.6261682242990654	0.12323302430305413	GEP	0.1
24	Choueiri	MGH	0.6439393939393939	0.5732956728376987	0.47058823529411764	0.7352941176470589	0.3884432935030577	GEP	0.1
25	Choueiri	Miao	0.5166666666666666	0.2783241758241758	0.0	0.5882352941176471	-0.23570226039551584	GEP	0.1
26	Choueiri	Riaz	0.6439024390243901	0.44728582290033747	0.18181818181818182	0.8235294117647058	0.2863564212655271	GEP	0.1
27	Choueiri	Rose	0.6224315068493151	0.2560567119052158	0.0	0.8202247191011236	0.0	GEP	0.1
28	Choueiri	SU2CLC1	0.6480263157894737	0.5444060747088393	0.14285714285714285	0.6470588235294118	0.15772331703601122	GEP	0.1
29	Choueiri	SU2CLC2	0.39705882352941174	0.2768499590131455	0.0	0.56	-0.25332019855244947	GEP	0.1
30	Choueiri	Snyder	0.4795918367346939	0.3262379951980792	0.0	0.6666666666666666	0.0	GEP	0.1
31	Choueiri	Zhao	0.6493506493506493	0.678375896172339	0.16666666666666669	0.6	0.23028309323591914	GEP	0.1
32	Gide	Allen	0.6775147928994083	0.44335761765167303	0.42857142857142855	0.5897435897435898	0.1118033988749895	GEP	0.1
33	Gide	Choueiri	0.641025641025641	0.2287878787878788	0.33333333333333337	0.25	0.12403473458920847	GEP	0.1
34	Gide	Gide	0.8303030303030302	0.8458734165201974	0.7631578947368423	0.7534246575342466	0.5105632961983062	GEP	0.1
35	Gide	Hugo	0.45238095238095244	0.4815257444344228	0.6250000000000001	0.5384615384615384	0.05143444998736397	GEP	0.1
36	Gide	IMVigor210	0.5652813299232736	0.28735791216059725	0.35820895522388063	0.7114093959731543	0.17214716935425736	GEP	0.1
37	Gide	IMmotion150	0.6850071225071225	0.4476244512144518	0.5106382978723403	0.5818181818181818	0.24069390083941852	GEP	0.1
38	Gide	Kim	0.8232323232323232	0.7166611420422397	0.5	0.5111111111111111	0.2734819831449507	GEP	0.1
39	Gide	Liu	0.5354767184035477	0.4445619064572298	0.3611111111111111	0.5700934579439252	0.04752582963399003	GEP	0.1
40	Gide	MGH	0.6439393939393939	0.5732956728376987	0.5161290322580646	0.5588235294117647	0.1604088343952626	GEP	0.1
41	Gide	Miao	0.5166666666666666	0.2783241758241758	0.35294117647058826	0.35294117647058826	-0.15	GEP	0.1
42	Gide	Riaz	0.6439024390243901	0.44728582290033747	0.32432432432432434	0.5098039215686274	0.06984302957695782	GEP	0.1
43	Gide	Rose	0.6224315068493151	0.2560567119052158	0.30303030303030304	0.7415730337078652	0.144688486188896	GEP	0.1
