Index,CANCER,Adipocyte,Apoptosis_pathway,Bcell,CD4_Tcell,CD8_Tcell,CPI_Response,CPI_effect,Cytokine_chemokine,Cytotoxic_Tcell,Endothelial,Epithelial,Erythrocyte,Exhausted_Tcell,Fibroblast,Granulocyte,Hepatocyte,IFNg_pathway,Immune_checkpoint,Immune_score,Innate_lymphoid_cell,Macrophage,Mast,Memory_Tcell,Mesothelial,Monocyte,Myeloid,NKcell,Naive_Tcell,Neutrophil,OS_effect,PLFcell,Pancreatic,Platelet,Pneumocyte,Stem,Stroma,TGFb_pathway,TLS,TMB,Tcell_exclusion,Tcell_general,Treg,cDC,pDC
IMVigor210-36a922-ar-36a9225,0.00010571263555902988,0.00030826390138827264,0.0028561444487422705,-0.0028325319290161133,-0.0055666337721049786,-0.012868094258010387,-0.0029463181272149086,0.00015441530558746308,0.0031515941955149174,0.0017665177583694458,-0.0034084797371178865,0.007580758072435856,0.0009668050333857536,-0.0071021635085344315,0.009539267979562283,0.0038512314204126596,0.0040631587617099285,0.0021801136899739504,-0.003286033170297742,-0.00958260241895914,0.0007807097863405943,0.005796635523438454,0.004456575959920883,-0.0035458242055028677,-0.005957455839961767,0.00036598843871615827,0.006262590643018484,0.001572481356561184,-0.0019077493343502283,-0.00015081040328368545,0.00148423807695508,0.004921460524201393,0.005496272351592779,0.0021736365742981434,0.007484294939786196,-0.0009306009742431343,-0.0015562999760732055,-0.008256878703832626,0.0002671480178833008,0.008528400212526321,-0.006595573388040066,0.004366838838905096,0.0010218184906989336,-0.000615023251157254,-0.002557378029450774
IMVigor210-36d873-ar-36d8739,0.00028982441290281713,-0.0011358351912349463,0.009151700884103775,-0.0074002547189593315,-0.016682563349604607,-0.0367717370390892,-0.007967374287545681,0.0003203381784260273,0.009364726021885872,0.0019194723572582006,-0.009470254182815552,0.01909469999372959,0.002942832885310054,-0.02131335437297821,0.022876974195241928,0.012168009765446186,0.011116261593997478,0.006226551719009876,-0.008077952079474926,-0.026775751262903214,0.0019075495656579733,0.015818558633327484,0.014069599099457264,-0.01046488806605339,-0.011862816289067268,0.0009707644348964095,0.017565973103046417,0.004138394258916378,-0.00468085054308176,-0.00046426436165347695,0.003893801709637046,0.015058093704283237,0.015492609702050686,0.007181559689342976,0.019591372460126877,-0.0027170819230377674,-0.005818475969135761,-0.0195094496011734,-8.494124631397426e-05,0.024082589894533157,-0.016655506566166878,0.008332795463502407,0.0026023138780146837,-0.001745515619404614,-0.00617097457870841
IMVigor210-3894ac-ar-3894ac3,1.2937219253217336e-05,0.00012020524445688352,0.0003947448276448995,-0.0003789114998653531,-0.0007162773981690407,-0.0016644548159092665,-0.000382508005714044,1.5301196981454268e-05,0.0004141115350648761,1.9063510990235955e-05,-0.00040938452002592385,0.0008272179984487593,0.00011995396198472008,-0.0009670305298641324,0.001079376321285963,0.00048262017662636936,0.0004978763754479587,0.0002598334103822708,-0.00032896141055971384,-0.0012001788709312677,0.00014000710507389158,0.0006834205123595893,0.0005905098514631391,-0.0004454083682503551,-0.0005645042401738465,4.5903489080956206e-05,0.0008608064381405711,0.00014081942208576947,-0.00021583185298368335,-2.6431487640365958e-05,0.00019370134396012872,0.0005525002488866448,0.000560168526135385,0.00032020456274040043,0.0008797861519269645,-0.00010630821634549648,-0.0002054589567705989,-0.0009667595149949193,9.023576552635859e-08,0.0010365473572164774,-0.0009059688309207559,0.00037564957165159285,0.0001057413755916059,-8.165690815076232e-05,-0.00028335879324004054
IMVigor210-39eb94-ar-39eb94f,3.923650729120709e-05,-0.00040541085763834417,0.0010793176479637623,-0.0010690097697079182,-0.002494491171091795,-0.004968973807990551,-0.0011196751147508621,4.9560738261789083e-05,0.001310884952545166,0.0001577650400577113,-0.0010899128392338753,0.0024440486449748278,0.00032187116448767483,-0.002889162627980113,0.0031562172807753086,0.0016420148313045502,0.0015108470106497407,0.000811806763522327,-0.0010120592778548598,-0.003604775294661522,0.0002904447610490024,0.0022066079545766115,0.0018401008564978838,-0.0016399763990193605,-0.0020406197290867567,0.00013021804625168443,0.0026849317364394665,0.0005604137550108135,-0.0006781602860428393,-8.904208516469225e-05,0.000543184345588088,0.0019586714915931225,0.002036310965195298,0.0008887836593203247,0.002782530151307583,-0.00032244413159787655,-0.0007058891351334751,-0.0024789234157651663,5.577822958002798e-05,0.003073513973504305,-0.0022978843189775944,0.001140248030424118,0.000383856677217409,-0.00023325547226704657,-0.0008070552721619606
IMVigor210-3a1c96-ar-3a1c963,0.0003044744662474841,-0.003886505961418152,0.008860889822244644,-0.00862194038927555,-0.019233940169215202,-0.03749420493841171,-0.009584239684045315,0.0003624426608439535,0.009644748643040657,-0.00044743865146301687,-0.011305523104965687,0.022853022441267967,0.0032298287842422724,-0.024870743975043297,0.026223788037896156,0.013742600567638874,0.011445160955190659,0.006409234367311001,-0.008527463302016258,-0.02777998521924019,0.003395606530830264,0.017033718526363373,0.016041699796915054,-0.010634533129632473,-0.011892366223037243,0.001041891286149621,0.02523662894964218,0.003732622368261218,-0.004393057432025671,-0.0008609422366134822,0.005078667774796486,0.012599135749042034,0.012941244058310986,0.00920348335057497,0.021451305598020554,-0.002109343418851495,-0.0068006934598088264,-0.019019588828086853,0.0011642618337646127,0.026851505041122437,-0.02109604887664318,0.007332461886107922,0.0029734570998698473,-0.0023219070862978697,-0.006590395234525204
IMVigor210-3b1066-ar-3b1066e,3.726870272657834e-05,-0.00029954855563119054,0.0008970838389359415,-0.0009624289232306182,-0.00193777063395828,-0.0047958726063370705,-0.0010627048322930932,6.316990038612857e-05,0.001131629222072661,0.00032694730907678604,-0.001526396838016808,0.002512263832613826,0.00038363112253136933,-0.002618097234517336,0.003349834820255637,0.0014292305568233132,0.0014232923276722431,0.0007238627877086401,-0.0010095121106132865,-0.0034311781637370586,0.000250623474130407,0.0021283505484461784,0.001664065639488399,-0.0013228332391008735,-0.0016757628181949258,0.00013016167213208973,0.0028911828994750977,0.0006802471471019089,-0.0007365838391706347,-4.810657992493361e-05,0.00044221949065104127,0.0019515113672241569,0.0016962992958724499,0.0008184534381143749,0.0026485018897801638,-0.00035073404433205724,-0.0007774457335472107,-0.002631622366607189,-0.0002187911595683545,0.003091854741796851,-0.0026059614028781652,0.0016114971367642283,0.000321789993904531,-0.00016352527018170804,-0.0009345259168185294
IMVigor210-3b15b4-ar-3b15b4c,0.004087436944246292,-0.0025272672064602375,0.12288827449083328,-0.11114995926618576,-0.2690337300300598,-0.5060374736785889,-0.12373942136764526,0.005648234859108925,0.12550295889377594,0.0553414560854435,-0.11569414287805557,0.25922539830207825,0.04343961924314499,-0.26018500328063965,0.3052176833152771,0.1895049661397934,0.15720823407173157,0.08889012783765793,-0.11984652280807495,-0.3431396782398224,0.049323033541440964,0.22686053812503815,0.17948362231254578,-0.15382020175457,-0.15535563230514526,0.013435646891593933,0.2862517237663269,0.07703586667776108,-0.07060549408197403,-0.00725360494107008,0.06263857334852219,0.20302988588809967,0.21375101804733276,0.07623083144426346,0.2831779718399048,-0.03331697732210159,-0.08785992860794067,-0.27214401960372925,-0.004073159769177437,0.32999899983406067,-0.2363789975643158,0.11340987682342529,0.03315718472003937,-0.0238957442343235,-0.08432595431804657
IMVigor210-3cb94b-ar-3cb94b0,9.01688417798141e-06,9.865519132290501e-06,0.00022025145881343633,-0.0002463458804413676,-0.0005788636044599116,-0.0011524936417117715,-0.0002666399232111871,1.160662759502884e-05,0.0002785267715808004,1.9103206795989536e-05,-0.00029306981014087796,0.00047853364958427846,9.00496743270196e-05,-0.0005738587351515889,0.0007749759824946523,0.0003849209751933813,0.0002909781760536134,0.0001767242792993784,-0.000216386528336443,-0.0008391677984036505,6.982706690905616e-05,0.000501868489664048,0.000398616015445441,-0.00030157301807776093,-0.00036485845339484513,3.2179217669181526e-05,0.0006128514651209116,0.00010904614464379847,-0.00015937825082801282,-2.3668611902394332e-05,0.0001254335220437497,0.0004270418139640242,0.0004237777029629797,0.0001922200171975419,0.0005989756900817156,-8.370572322746739e-05,-0.0001737539132591337,-0.0005716141895391047,6.823377589171287e-06,0.0007257378892973065,-0.000638249097391963,0.0003260127268731594,9.136809967458248e-05,-5.418932778411545e-05,-0.0002031555923167616
IMVigor210-3e04eb-ar-3e04eb9,0.005305679049342871,-0.011731278151273727,0.15137885510921478,-0.14217588305473328,-0.2825464606285095,-0.6444373726844788,-0.14552396535873413,0.008105944842100143,0.15702268481254578,0.06593023240566254,-0.18852947652339935,0.3459218740463257,0.0466739796102047,-0.3620128333568573,0.44012442231178284,0.21935231983661652,0.20199626684188843,0.11738271266222,-0.12996068596839905,-0.4756484925746918,0.03930555284023285,0.2960525453090668,0.22897960245609283,-0.1791192889213562,-0.18529412150382996,0.018143698573112488,0.43941599130630493,0.07336561381816864,-0.08936021476984024,-0.010300618596374989,0.0722438246011734,0.26908817887306213,0.2807718515396118,0.1426846832036972,0.3807273805141449,-0.044171009212732315,-0.08766229450702667,-0.373372346162796,-0.03330378979444504,0.4235146641731262,-0.35580122470855713,0.19337721168994904,0.04928053542971611,-0.030119849368929863,-0.1184847503900528
IMVigor210-3e8baf-ar-3e8baff,0.0007562579703517258,-0.007728183176368475,0.021942056715488434,-0.01962910033762455,-0.044349994510412216,-0.08376907557249069,-0.02077799290418625,0.0008520702831447124,0.027101172134280205,-0.0022374631371349096,-0.021602371707558632,0.0455501489341259,0.006601575296372175,-0.0563652329146862,0.05970808118581772,0.03720150887966156,0.02902441844344139,0.013644777238368988,-0.022442461922764778,-0.07585883885622025,0.011490830220282078,0.04372526332736015,0.03832569718360901,-0.023841822519898415,-0.02812880650162697,0.002503496129065752,0.04645180702209473,0.01118181087076664,-0.0114449393004179,-0.0008994918898679316,0.012927956879138947,0.039761677384376526,0.038778576999902725,0.019543271511793137,0.05876149609684944,-0.005986735690385103,-0.024706652387976646,-0.04321818798780441,-0.0010910043492913246,0.06498279422521591,-0.04376961663365364,0.01784675009548664,0.007110769394785166,-0.00501951202750206,-0.015519576147198677
IMVigor210-3ee5dc-ar-3ee5dcd,0.000677183794323355,0.004859393462538719,0.020757490769028664,-0.01936880685389042,-0.03803881257772446,-0.08465632051229477,-0.020821793004870415,0.0008027991279959679,0.024577172473073006,0.0015869225608184934,-0.020416487008333206,0.04247957095503807,0.002242736052721739,-0.049637164920568466,0.05375607684254646,0.028873011469841003,0.026001781225204468,0.01394090335816145,-0.018057966604828835,-0.06347687542438507,0.004780069924890995,0.037402935326099396,0.029324185103178024,-0.022957542911171913,-0.0255864467471838,0.0021347524598240852,0.039429690688848495,0.01272712741047144,-0.010715619660913944,-5.461157797981286e-06,0.010868838056921959,0.034588977694511414,0.03347523510456085,0.022137746214866638,0.04051139950752258,-0.005716645158827305,-0.014441706240177155,-0.04211437702178955,-0.0009202525252476335,0.05553371086716652,-0.04390687495470047,0.016742736101150513,0.0067774648778140545,-0.004237687215209007,-0.013925349339842796
IMVigor210-415f36-ar-415f36a,7.4493414103926625e-06,2.0453664546948858e-05,0.00018311513122171164,-0.00020064017735421658,-0.0004286356270313263,-0.0009459384600631893,-0.00023798845359124243,9.737159416545182e-06,0.000251445802859962,4.1991697798948735e-05,-0.00029674184042960405,0.00034133100416511297,7.846196240279824e-05,-0.0005787854897789657,0.0006562551134265959,0.0002784965909086168,0.0002771589788608253,0.00014528390602208674,-0.0002247268275823444,-0.0007053024601191282,4.4196935050422326e-05,0.0004438118194229901,0.00033188392990268767,-0.0002966002211906016,-0.00039271172136068344,2.3188445993582718e-05,0.0005234090494923294,9.42312108236365e-05,-0.00013446647790260613,-5.236006472841837e-07,0.0001130783130065538,0.00032673380337655544,0.00033871468622237444,0.00023630756186321378,0.0005407658754847944,-6.189161649672315e-05,-0.0001197550373035483,-0.0005789518472738564,-8.836155757308006e-06,0.0006284386618062854,-0.00047023658407852054,0.00023512310872320086,6.880921864649281e-05,-5.0029935664497316e-05,-0.00015498341235797852
IMVigor210-4305ab-ar-4305ab9,0.0006093944539315999,-0.00040202890522778034,0.019793834537267685,-0.017561938613653183,-0.039704106748104095,-0.0769268125295639,-0.017206093296408653,0.0007459607440978289,0.022410107776522636,-0.00564795546233654,-0.019226975739002228,0.04684961587190628,0.005669428035616875,-0.049618080258369446,0.04729366675019264,0.029765063896775246,0.023458421230316162,0.010769600979983807,-0.018752960488200188,-0.053807616233825684,0.007938684895634651,0.031224636361002922,0.02776069939136505,-0.020444924011826515,-0.015643812716007233,0.0023672159295529127,0.048646099865436554,0.007951656356453896,-0.007412531413137913,-0.0008871122845448554,0.010561228729784489,0.026097863912582397,0.029835481196641922,0.014372306875884533,0.045758433640003204,-0.004881370812654495,-0.023932790383696556,-0.03352810814976692,-0.0005765642854385078,0.04997782036662102,-0.039817072451114655,0.014266572892665863,0.008459472097456455,-0.00404831487685442,-0.012367218732833862
IMVigor210-4501e4-ar-4501e41,1.893306034617126e-06,2.3641541702090763e-06,5.439427332021296e-05,-5.1129052735632285e-05,-0.00011878577060997486,-0.00024053514061961323,-5.606470222119242e-05,2.308941930095898e-06,5.7732457207748666e-05,2.655209755175747e-06,-5.5361615522997454e-05,0.00010463233775226399,1.8445025489199907e-05,-0.0001314925029873848,0.00015151780098676682,7.822379848221317e-05,7.117588393157348e-05,3.6531702789943665e-05,-5.2533814596245065e-05,-0.00017301396292168647,1.3341013072931673e-05,0.0001087511409423314,9.193892765324563e-05,-7.200847176136449e-05,-9.592221613274887e-05,6.793535249016713e-06,0.00012899210560135543,2.5905814254656434e-05,-3.5378983739065006e-05,-3.904994628101122e-06,2.305051930306945e-05,9.242417581845075e-05,9.916978888213634e-05,4.4567928853211924e-05,0.00012670602882280946,-1.5657560652471147e-05,-3.4259868698427454e-05,-0.00014260764874052256,3.972083050030051e-06,0.0001485505054006353,-0.00012118140875827521,6.606191163882613e-05,1.4561494026565924e-05,-1.1691212421283126e-05,-4.021776476292871e-05
IMVigor210-45c8e6-ar-45c8e64,0.0009730413439683616,-0.008494745008647442,0.03209339454770088,-0.024893060326576233,-0.060510486364364624,-0.1176459863781929,-0.026810066774487495,0.0013255173107609153,0.029600761830806732,0.015359204262495041,-0.034291256219148636,0.051492735743522644,0.009943648241460323,-0.06299509853124619,0.07932863384485245,0.04839485138654709,0.03727975860238075,0.021265555173158646,-0.027323583140969276,-0.08544246852397919,0.007965745404362679,0.05385705828666687,0.04908269643783569,-0.036126457154750824,-0.0459216833114624,0.003162689972668886,0.06424746662378311,0.015815358608961105,-0.01784529536962509,-0.001677518943324685,0.01271483302116394,0.04893026128411293,0.056151773780584335,0.023066885769367218,0.06522300094366074,-0.007810584735125303,-0.020547250285744667,-0.058769382536411285,0.00034197577042505145,0.08264639228582382,-0.058314237743616104,0.03067251481115818,0.00717912707477808,-0.005458956118673086,-0.01979999616742134
IMVigor210-468a9e-ar-468a9e1,0.00030858026002533734,-0.0002881591208279133,0.008418852463364601,-0.00867659505456686,-0.02197745442390442,-0.03942939266562462,-0.009100713767111301,0.0003518179291859269,0.010671214200556278,-0.0017206940101459622,-0.013160263188183308,0.020130781456828117,0.0031959363259375095,-0.023417780175805092,0.02397719770669937,0.015710102394223213,0.011885366402566433,0.005771280732005835,-0.008984236046671867,-0.027585836127400398,0.00297842500731349,0.017531707882881165,0.013237287290394306,-0.011271272785961628,-0.006967994384467602,0.000995832378976047,0.021185340359807014,0.00524907698854804,-0.004693922586739063,-0.00036395012284629047,0.005418356973677874,0.013886649161577225,0.01466422900557518,0.005991901736706495,0.022214675322175026,-0.0021993741393089294,-0.006128237117081881,-0.019422680139541626,0.000915884564165026,0.02455723285675049,-0.019905589520931244,0.008123617619276047,0.0033064698800444603,-0.0022763903252780437,-0.006441106554120779
IMVigor210-47fc46-ar-47fc46c,0.0003717856016010046,2.440197204123251e-05,0.010007091797888279,-0.009591051377356052,-0.020589839667081833,-0.0435742512345314,-0.011103718541562557,0.000577056547626853,0.011681820265948772,0.005183362867683172,-0.011623545549809933,0.0223042331635952,0.003432698780670762,-0.024215444922447205,0.03290276601910591,0.015319131314754486,0.014307077042758465,0.007989145815372467,-0.010652013123035431,-0.03392450511455536,0.002803733106702566,0.021128010004758835,0.01713453233242035,-0.012698429636657238,-0.016335410997271538,0.0012313979677855968,0.023842427879571915,0.006736604496836662,-0.006796341855078936,-0.00025258000823669136,0.0051442766562104225,0.016713270917534828,0.018498443067073822,0.007778596598654985,0.023233894258737564,-0.003146909177303314,-0.0064044250175356865,-0.026589805260300636,0.0006826554308645427,0.03173123300075531,-0.024791760370135307,0.014415420591831207,0.0030813501216471195,-0.0021499914582818747,-0.009085974656045437
IMVigor210-49d487-ar-49d4875,4.731757508125156e-05,0.00038249773206189275,0.0013799408916383982,-0.0013117121998220682,-0.0028692157939076424,-0.0060041253454983234,-0.001213157782331109,5.6035412853816524e-05,0.001550351269543171,-7.271929644048214e-05,-0.0014946567825973034,0.003403258742764592,0.0004610760079231113,-0.003825217252597213,0.0038397039752453566,0.0018860767595469952,0.0018238385673612356,0.0009269698639400303,-0.00131444341968745,-0.004347709473222494,0.0005521287093870342,0.0026565201114863157,0.0018900150898844004,-0.001668231445364654,-0.002241958864033222,0.00013541935186367482,0.003076703054830432,0.0005558097036555409,-0.0008339480264112353,-6.41974838799797e-05,0.0007345050107687712,0.002197844907641411,0.002133741043508053,0.0010185621213167906,0.0034632456954568624,-0.00038498156936839223,-0.0007106763077899814,-0.003706203307956457,1.3372167813940905e-05,0.003872872795909643,-0.003260802710428834,0.0012141892220824957,0.0003895822446793318,-0.0002915700024459511,-0.000938207027502358
IMVigor210-49f9b2-ar-49f9b2e,2.5870571334962733e-05,-3.562908386811614e-05,0.00073806889122352,-0.0007050015265122056,-0.0015095365233719349,-0.0032794815488159657,-0.0006805991288274527,2.8900794859509915e-05,0.0008305041119456291,-3.072316758334637e-05,-0.0008874114137142897,0.001564432866871357,0.00024622975615784526,-0.002039133571088314,0.0020545287989079952,0.0010403955820947886,0.0009937743889167905,0.0004953030729666352,-0.0007115823100320995,-0.0024942730087786913,0.00025068927789106965,0.0014793684240430593,0.001164820627309382,-0.0008901284891180694,-0.0011400525690987706,9.543118358124048e-05,0.0018476005643606186,0.00033196620643138885,-0.00042626800131984055,-5.6809567468008026e-05,0.0003768628230318427,0.001205273438245058,0.0012386353919282556,0.000627065310254693,0.0018542226171121001,-0.00020569268963299692,-0.000619004073087126,-0.00150838412810117,2.5632431061239913e-05,0.0021820806432515383,-0.0016835818532854319,0.0007163353729993105,0.00018518796423450112,-0.00017218172433786094,-0.000551225442904979
IMVigor210-4b0175-ar-4b0175e,8.829333637550008e-06,3.218502024537884e-05,0.0001956963533302769,-0.0002464627905283123,-0.00048193466500379145,-0.0010997679783031344,-0.00024858632241375744,1.1418382200645283e-05,0.00026863141101785004,3.389453195268288e-05,-0.000278238148894161,0.0005439652013592422,7.605085556861013e-05,-0.000639693986158818,0.0007437028689309955,0.00033721548970788717,0.0003104217175859958,0.00016849380335770547,-0.00022530637215822935,-0.0007941269432194531,8.630839874967933e-05,0.000507795310113579,0.00037894188426434994,-0.0002938896941486746,-0.00040883326437324286,3.304681376903318e-05,0.0006091502727940679,0.0001296524569625035,-0.00016248658357653767,-1.95021402760176e-05,0.00012217543553560972,0.0003822598955594003,0.00043231050949543715,0.00019768599304370582,0.0005692144040949643,-8.402887760894373e-05,-0.00014848147111479193,-0.0006568201933987439,2.4558476070524193e-05,0.0006872975500300527,-0.0005973467486910522,0.0003249459550715983,8.163074380718172e-05,-5.484475695993751e-05,-0.00021153906709514558
IMVigor210-4b7ea0-ar-4b7ea01,0.0002769259153865278,0.0014110553311184049,0.008890964090824127,-0.007883424870669842,-0.018289973959326744,-0.03595713526010513,-0.007698141038417816,0.00034576799953356385,0.009595594368875027,-0.0003857038973364979,-0.009353323839604855,0.021079115569591522,0.0027830321341753006,-0.022829467430710793,0.021109728142619133,0.012010380625724792,0.010662105865776539,0.005983549170196056,-0.007182307541370392,-0.025099733844399452,0.001806022017262876,0.01461252011358738,0.012095822021365166,-0.0095120994374156,-0.009716534987092018,0.0010054497979581356,0.02045110985636711,0.003936718683689833,-0.004269564524292946,-0.0004930050345137715,0.004307890310883522,0.011581627652049065,0.012272941879928112,0.006009689066559076,0.01918015256524086,-0.002256512874737382,-0.008189969696104527,-0.017269941046833992,0.000339153892127797,0.023355575278401375,-0.017985550686717033,0.007520400919020176,0.0033742417581379414,-0.0018350051250308752,-0.006032467819750309
IMVigor210-4caabd-ar-4caabd6,0.0020293211564421654,0.02379460446536541,0.0657496526837349,-0.0566522516310215,-0.1223682165145874,-0.26317325234413147,-0.0607386976480484,0.00278431735932827,0.07337897270917892,0.011950565502047539,-0.07194571942090988,0.1554063856601715,0.019076388329267502,-0.1557307243347168,0.1676263064146042,0.08625224232673645,0.07813233137130737,0.04403509572148323,-0.056523799896240234,-0.19678494334220886,0.024863936007022858,0.1113964319229126,0.08983875811100006,-0.08226511627435684,-0.08465646952390671,0.007080835290253162,0.15905137360095978,0.02964397333562374,-0.03436540812253952,-0.003947199787944555,0.03135522082448006,0.09425093978643417,0.08974727243185043,0.049964405596256256,0.1423734575510025,-0.015904691070318222,-0.0497429259121418,-0.13155977427959442,-0.0007933780434541404,0.1661105751991272,-0.14175350964069366,0.06119997054338455,0.01868617720901966,-0.012863828800618649,-0.04235142841935158
IMVigor210-523468-ar-5234688,0.0009412055951543152,-0.0015655510360375047,0.027027510106563568,-0.026863260194659233,-0.05876286327838898,-0.1180596724152565,-0.025984374806284904,0.0010790482629090548,0.03307076916098595,-0.001940770074725151,-0.026033636182546616,0.06632649153470993,0.008671121671795845,-0.07490050047636032,0.07602043449878693,0.04034851863980293,0.035406846553087234,0.018220895901322365,-0.02705051377415657,-0.0864623486995697,0.009914720430970192,0.05226351320743561,0.039423637092113495,-0.03278693929314613,-0.028096409514546394,0.0032280017621815205,0.07678522169589996,0.012113308534026146,-0.013605568557977676,-0.002061914885416627,0.015013493597507477,0.043713461607694626,0.042599331587553024,0.020389484241604805,0.06912026554346085,-0.007729523349553347,-0.025998422876000404,-0.05656092241406441,0.0008675227290950716,0.07310092449188232,-0.059881217777729034,0.023694539442658424,0.012098119594156742,-0.0057496242225170135,-0.018993239849805832
IMVigor210-52500c-ar-52500ca,4.46924714196939e-05,-0.000734253553673625,0.0013275115052238107,-0.0012556711444631219,-0.002768137026578188,-0.005611224565654993,-0.0012717338977381587,5.551492722588591e-05,0.0014874930493533611,3.2221636502072215e-05,-0.001250256085768342,0.0029807628598064184,0.000371487665688619,-0.0032680353615432978,0.0038578130770474672,0.001693214406259358,0.0017232159152626991,0.0009502583416178823,-0.0011161296861246228,-0.004462035372853279,0.000429177307523787,0.0023168122861534357,0.0016589646693319082,-0.0016829483211040497,-0.0019181801471859217,0.0001615320215933025,0.00307684438303113,0.0007592225447297096,-0.0007448020041920245,-0.00010636155639076605,0.0006874811952002347,0.0019830798264592886,0.002363957464694977,0.0011521039996296167,0.0031370220240205526,-0.0003498570586089045,-0.0009316973155364394,-0.0027919153217226267,-0.00011641360470093787,0.0037949203979223967,-0.003060036338865757,0.0012156084412708879,0.0004258534754626453,-0.0002803172974381596,-0.0009490336524322629
IMVigor210-52e3fa-ar-52e3fa3,7.433834980474785e-05,-0.0005839779041707516,0.001796414260752499,-0.0019482206553220749,-0.003875576891005039,-0.009488231502473354,-0.0021486578043550253,0.00012949545634910464,0.002258740598335862,0.0017105236183851957,-0.003238735953345895,0.004849866032600403,0.0007678522379137576,-0.005054960027337074,0.006041823420673609,0.003089381381869316,0.0028655454516410828,0.0015476002590730786,-0.001964196329936385,-0.006813144776970148,0.0006979520549066365,0.004037064500153065,0.0031149503774940968,-0.0026446578558534384,-0.0029039352666586637,0.0002786381228361279,0.005482999607920647,0.0012045955518260598,-0.0015220463974401355,-0.00011720504699042067,0.00083826674381271,0.003636203473433852,0.003983415197581053,0.0016871659317985177,0.005161978770047426,-0.0007187536684796214,-0.0023320973850786686,-0.00489711994305253,-0.0009026483166962862,0.005874674767255783,-0.004851026926189661,0.003305884078145027,0.0007927326369099319,-0.00035939287045039237,-0.0020098367240279913
IMVigor210-548551-ar-548551e,0.00543627655133605,0.029768386855721474,0.15726083517074585,-0.15921317040920258,-0.3256611227989197,-0.6113134026527405,-0.1598818302154541,0.004965591710060835,0.18804186582565308,-0.016055716201663017,-0.13437654078006744,0.3391883075237274,0.056639689952135086,-0.41527560353279114,0.47318798303604126,0.26041364669799805,0.20644325017929077,0.10724107921123505,-0.1011882871389389,-0.49750831723213196,0.03625044599175453,0.3008038103580475,0.28376519680023193,-0.19498080015182495,-0.22312302887439728,0.018051089718937874,0.40806522965431213,0.0708330050110817,-0.08763100951910019,-0.014610664919018745,0.08565117418766022,0.29461565613746643,0.29403945803642273,0.12036149948835373,0.41868868470191956,-0.038754433393478394,-0.12415818125009537,-0.30480530858039856,-0.008844622410833836,0.4600328803062439,-0.381204217672348,0.12464423477649689,0.0543845109641552,-0.042395658791065216,-0.11325886100530624
IMVigor210-54e58f-ar-54e58f1,0.0008860347443260252,-0.0016984548419713974,0.030900217592716217,-0.024911638349294662,-0.05632251128554344,-0.1147584542632103,-0.0273031797260046,0.001414972241036594,0.03030940145254135,-0.0026929425075650215,-0.025469237938523293,0.06620974838733673,0.006729421205818653,-0.06467285752296448,0.06644251197576523,0.04419691860675812,0.03411635383963585,0.017552852630615234,-0.02614462748169899,-0.0781460627913475,0.00984550453722477,0.04344501346349716,0.04106946662068367,-0.029048146679997444,-0.029826434329152107,0.0031769240740686655,0.06775020062923431,0.010486745275557041,-0.011156992986798286,-0.002204261254519224,0.015995832160115242,0.038423240184783936,0.041758522391319275,0.023459814488887787,0.06053416430950165,-0.007053912617266178,-0.02329804189503193,-0.05106411874294281,-0.000526482705026865,0.07497014850378036,-0.061651963740587234,0.020816242322325706,0.011545814573764801,-0.005730004515498877,-0.01789214462041855
IMVigor210-553c3c-ar-553c3c3,0.00023397964832838625,0.0005623323377221823,0.006163450889289379,-0.006253720726817846,-0.01277241576462984,-0.028229407966136932,-0.006725200451910496,0.00033874312066473067,0.006749732885509729,0.006024244707077742,-0.007616051007062197,0.014078186824917793,0.0019328693160787225,-0.014269363135099411,0.02025393769145012,0.009827285073697567,0.008866247721016407,0.004819144960492849,-0.007045577745884657,-0.021025465801358223,0.001905625220388174,0.012579873204231262,0.011269214563071728,-0.008308889344334602,-0.011781610548496246,0.0008801324875093997,0.015627941116690636,0.00393938273191452,-0.004414036404341459,0.00013510326971299946,0.003163542365655303,0.01094947662204504,0.012605255469679832,0.0057246629148721695,0.014898284338414669,-0.0022146948613226414,-0.004054490942507982,-0.01802670769393444,0.00017594358359929174,0.018235687166452408,-0.01530076377093792,0.009847563691437244,0.0024446314200758934,-0.001383774564601481,-0.006361383479088545
IMVigor210-557dde-ar-557dde1,0.00019160419469699264,0.0017252450343221426,0.004621726460754871,-0.005325498525053263,-0.011467366479337215,-0.023127149790525436,-0.005884770303964615,0.00024234243028331548,0.006051577161997557,0.0012932410463690758,-0.00628639105707407,0.013583009131252766,0.0016860755858942866,-0.01411394588649273,0.016595998778939247,0.006588393356651068,0.007475738879293203,0.003930634818971157,-0.004858231637626886,-0.017247285693883896,0.0017014769837260246,0.01095993909984827,0.008080056868493557,-0.006887929514050484,-0.008353487588465214,0.0006314240745268762,0.012936344370245934,0.0020792153663933277,-0.003213444259017706,-0.00032977480441331863,0.0026691691018640995,0.008786908350884914,0.009420698508620262,0.00403804425150156,0.013480350375175476,-0.0016919139306992292,-0.003183960448950529,-0.014375121332705021,0.00019143405370414257,0.01575281284749508,-0.012906593270599842,0.00631434191018343,0.0018957325955852866,-0.0011829992290586233,-0.004060490056872368
