	train_cohort	test_cohort	ROC	PRC	F1	ACC	MCC
156	Miao	SU2CLC1	0.49424342105263164	0.430806971892	0.0	0.6274509803921569	0.0
157	Miao	SU2CLC2	0.41911764705882354	0.2778442317916002	0.0	0.64	-0.14002800840280097
158	Miao	Snyder	0.5918367346938775	0.4517561803276089	0.22222222222222224	0.6666666666666666	0.11470786693528089
159	Miao	Zhao	0.34415584415584416	0.33952776299354204	0.0	0.56	0.0
160	Riaz	Allen	0.6390532544378698	0.40936374067761455	0.5161290322580646	0.6153846153846154	0.2182178902359924
161	Riaz	Choueiri	0.30769230769230765	0.13172753172753174	0.0	0.6875	-0.18156825980064073
162	Riaz	Gide	0.7924242424242424	0.7797767458444652	0.7901234567901235	0.7671232876712328	0.5288778230016562
163	Riaz	Hugo	0.5714285714285714	0.7327288917999549	0.4444444444444445	0.6153846153846154	0.39477101697586137
164	Riaz	IMVigor210	0.6585677749360614	0.3428412990753019	0.44571428571428573	0.674496644295302	0.2430875828110751
165	Riaz	IMmotion150	0.6253561253561254	0.3915450741565817	0.4571428571428571	0.5393939393939394	0.14068404576581192
166	Riaz	Kim	0.6515151515151515	0.39319977718498006	0.0	0.7333333333333333	0.0
167	Riaz	Liu	0.663710273466371	0.558897028044478	0.5641025641025641	0.6822429906542056	0.3161634629826618
168	Riaz	MGH	0.5492424242424242	0.4202157152404919	0.2222222222222222	0.5882352941176471	-0.018993429409939658
169	Riaz	Miao	0.43333333333333335	0.41107843137254907	0.3333333333333333	0.5294117647058824	-0.015430334996209192
170	Riaz	Riaz	0.9731707317073172	0.8461960261960262	0.8421052631578948	0.9411764705882353	0.8077729237846089
171	Riaz	Rose	0.6001712328767124	0.28720318637622566	0.11764705882352941	0.8314606741573034	0.2276984648808395
172	Riaz	SU2CLC1	0.5641447368421052	0.43378262674896084	0.4807692307692307	0.47058823529411764	0.01747206702130032
173	Riaz	SU2CLC2	0.6029411764705882	0.37842099024164244	0.5	0.68	0.2647058823529412
174	Riaz	Snyder	0.5408163265306123	0.3236075849797654	0.2	0.6190476190476191	0.0
175	Riaz	Zhao	0.5584415584415585	0.4338638212336495	0.0	0.56	0.0
176	Rose	Allen	0.8254437869822485	0.7362542385375201	0.0	0.6666666666666666	0.0
177	Rose	Choueiri	0.41025641025641024	0.18421855921855923	0.0	0.8125	0.0
178	Rose	Gide	0.746969696969697	0.8117108186542397	0.0	0.4520547945205479	0.0
179	Rose	Hugo	0.5416666666666666	0.6134823216997561	0.0	0.46153846153846156	0.0
180	Rose	IMVigor210	0.6903452685421995	0.4197501038514565	0.0	0.7718120805369127	0.0
181	Rose	IMmotion150	0.5657051282051282	0.3360977124565214	0.0	0.7090909090909091	0.0
182	Rose	Kim	0.7954545454545455	0.7127514454144889	0.0	0.7333333333333333	0.0
183	Rose	Liu	0.5827790096082779	0.44519523588394067	0.0	0.616822429906542	0.0
184	Rose	MGH	0.6174242424242424	0.47890405362993077	0.0	0.6470588235294118	0.0
185	Rose	Miao	0.36666666666666664	0.2262982115923292	0.0	0.7058823529411765	0.0
186	Rose	Riaz	0.5804878048780487	0.21865984437831254	0.0	0.803921568627451	0.0
187	Rose	Rose	0.908390410958904	0.5848135610461146	0.11764705882352941	0.8314606741573034	0.2276984648808395
188	Rose	SU2CLC1	0.6661184210526315	0.5432888517780358	0.0	0.6176470588235294	-0.07667276486006702
189	Rose	SU2CLC2	0.6102941176470589	0.3703918784939952	0.0	0.68	0.0
190	Rose	Snyder	0.510204081632653	0.31314615589825673	0.0	0.6666666666666666	0.0
191	Rose	Zhao	0.6948051948051949	0.7492028280066557	0.0	0.56	0.0
192	SU2CLC1	Allen	0.6538461538461539	0.4093559871041311	0.41666666666666663	0.6410256410256411	0.16116459280507606
193	SU2CLC1	Choueiri	0.6923076923076923	0.25595238095238093	0.4	0.625	0.2219167619785609
194	SU2CLC1	Gide	0.7098484848484848	0.7176816594201031	0.507936507936508	0.5753424657534246	0.20128703147050525
195	SU2CLC1	Hugo	0.5952380952380952	0.6580622540818346	0.6206896551724138	0.5769230769230769	0.14414999403128945
196	SU2CLC1	IMVigor210	0.6414961636828643	0.3961054674011987	0.34	0.7785234899328859	0.25047458223382835
