Index,CANCER,Adipocyte,Apoptosis_pathway,Bcell,CD4_Tcell,CD8_Tcell,CPI_Response,CPI_effect,Cytokine_chemokine,Cytotoxic_Tcell,Endothelial,Epithelial,Erythrocyte,Exhausted_Tcell,Fibroblast,Granulocyte,Hepatocyte,IFNg_pathway,Immune_checkpoint,Immune_score,Innate_lymphoid_cell,Macrophage,Mast,Memory_Tcell,Mesothelial,Monocyte,Myeloid,NKcell,Naive_Tcell,Neutrophil,OS_effect,PLFcell,Pancreatic,Platelet,Pneumocyte,Stem,Stroma,TGFb_pathway,TLS,TMB,Tcell_exclusion,Tcell_general,Treg,cDC,pDC
IMVigor210-286870-ar-2868703,0.002156480448320508,-0.0022156352642923594,0.006710302550345659,0.0008875937783159316,-0.006269268691539764,0.00169165781699121,0.00514112738892436,0.011469762772321701,-0.0035612306091934443,7.539556827396154e-05,-0.005083184689283371,-0.005134084727615118,-0.0011644576443359256,0.0005554021918214858,-0.0005805842811241746,0.005663163028657436,-0.0004142854595556855,-0.0010695814853534102,0.010256651788949966,0.001052001491189003,0.0013077963376417756,-0.003745580790564418,0.0007205902365967631,-0.004188906867057085,0.005224782507866621,0.006328125949949026,-0.0062497989274561405,0.01694960705935955,-0.012283235788345337,-0.0036091080401092768,7.284660387085751e-05,0.002046380890533328,-0.0007523491512984037,-0.002191190142184496,0.0007535899057984352,-0.0020889088045805693,0.013265752233564854,-0.0034557918552309275,-0.00026174986851401627,0.01334791537374258,0.00016707782924640924,0.0004966666456311941,-0.0025407199282199144,-0.0006115753203630447,0.0028918301686644554
IMVigor210-28e603-ar-28e6031,0.04241403937339783,0.03294907137751579,0.21608443558216095,-0.030757440254092216,0.05908629298210144,0.0012832989450544119,0.16721400618553162,-0.21704217791557312,0.11068423092365265,-0.0014725790824741125,-0.07906771451234818,-0.15062464773654938,0.007183643523603678,-0.00769071327522397,-0.010112890042364597,0.11967039108276367,-0.007871574722230434,0.04571470990777016,-0.06392727047204971,-0.00010328726784791797,-0.03855287656188011,-0.053616903722286224,-0.009613892063498497,0.04137945547699928,-0.21247024834156036,0.07131495326757431,-0.0292439553886652,0.05561041831970215,0.10306047648191452,-0.02330652065575123,-0.009234855882823467,-0.200334370136261,-0.017527732998132706,-0.0629284605383873,0.00027120308368466794,-0.053922124207019806,0.11829495429992676,0.05487477779388428,-0.007425601594150066,0.11013578623533249,0.0024001221172511578,-0.030388230457901955,-0.015107020735740662,0.005044681020081043,0.07025200128555298
IMVigor210-297c03-ar-297c030,0.00243740389123559,0.004168113227933645,0.009987234137952328,0.0017611508956179023,-0.013913164846599102,0.0019046133384108543,0.018420923501253128,-0.001458146725781262,-0.009299639612436295,1.7298685634159483e-05,-0.003499885555356741,-0.005174507386982441,0.0005230140523053706,-0.0003618037444539368,-0.000376109906937927,0.009260823018848896,-0.0004411448026075959,0.0002661960606928915,0.010403517633676529,0.0015270498115569353,0.002740176161751151,-0.004254085943102837,0.000776732515078038,-0.004539787769317627,0.011156358756124973,0.008395204320549965,-0.006352749653160572,0.004674414172768593,-0.013932325877249241,-0.006063195876777172,-0.00014791048306506127,0.003930917475372553,-0.0005257459706626832,-0.0023476392962038517,0.00022632008767686784,-0.002877251012250781,0.01557944342494011,-0.004633178934454918,-0.0002586210030131042,0.016309570521116257,0.00015503709437325597,-0.00012175938172731549,-0.0041601574048399925,-5.83753535465803e-05,0.0038421829231083393
IMVigor210-29da92-ar-29da928,0.004837106913328171,0.005013687536120415,0.016629669815301895,0.0023643660824745893,-0.0013391751563176513,0.0027917956467717886,0.03648379445075989,-0.012095469050109386,-0.003979602828621864,-2.230264180980157e-05,-0.007940670475363731,-0.020543407648801804,-0.0051976763643324375,0.00019987278210464865,-0.001006414066068828,0.019963206723332405,-0.00011465569696156308,0.0015447436599060893,0.008481020107865334,0.00015887072368059307,-0.002627140376716852,-0.009572112001478672,0.0011652985122054815,-0.005524185951799154,-0.0092856390401721,0.014956357888877392,-0.00775545509532094,0.008061176165938377,-0.021223891526460648,-0.010453355498611927,-0.0008643309120088816,-0.014538874849677086,9.890279034152627e-05,0.00023424021492246538,0.0006694121402688324,0.0023311309050768614,0.032321054488420486,-0.0024599828757345676,-0.0011799001367762685,0.030488429591059685,0.0003398348926566541,0.0002608874929137528,-0.007432664278894663,-0.0005583660677075386,0.0030505587346851826
IMVigor210-2b672f-ar-2b672f4,0.002154241781681776,0.0036194866988807917,0.007725917734205723,0.0015310841845348477,-0.00031078822212293744,0.0019632873591035604,0.009419058449566364,-0.00576394097879529,-0.0012977898586541414,-1.4920253306627274e-05,-0.0025622015818953514,-0.014051159843802452,-0.0020346755627542734,-0.0002339430502615869,0.00010266202298225835,0.008656037971377373,-0.0002134918177034706,0.0009708913858048618,0.002379402983933687,0.0012296962086111307,-0.0017583278240635991,-0.004979150835424662,0.0008076425292529166,-0.0033919354900717735,-0.005276571027934551,0.00398007407784462,-0.003712259465828538,0.0025170824956148863,-0.013038157485425472,-0.0024051880463957787,-0.0004602394765242934,-0.005417460575699806,0.00021517097775358707,-0.00034533432335592806,0.00037454080302268267,-0.0004932746523991227,0.014548462815582752,0.0007652147323824465,-0.00013438370660878718,0.012998350895941257,0.00011719134636223316,-9.178561595035717e-05,-0.00457592261955142,-0.0017054601339623332,0.000531328609213233
IMVigor210-2bba8c-ar-2bba8cb,0.005351909436285496,0.007168787065893412,0.016464294865727425,0.004947380628436804,0.0026048861909657717,0.004707359243184328,0.028917191550135612,-0.012669692747294903,0.004567212425172329,-7.712214573984966e-05,-0.011853637173771858,-0.02498376928269863,-0.0031650946475565434,-0.0006787953316234052,0.0006684290710836649,0.01687503419816494,-0.0009334066999144852,0.0037752105854451656,0.007408285513520241,0.0007376277935691178,0.005722922272980213,-0.011158660985529423,0.0011105169542133808,-0.00939976517111063,0.0021114652045071125,0.010705695487558842,-0.008169992826879025,0.005876192823052406,-0.02864142134785652,-0.004414429422467947,-0.0008181190933100879,-0.01800035499036312,0.0008778166375122964,-0.0060071987099945545,0.001721272710710764,-0.002548149088397622,0.03384599834680557,-0.009719276800751686,-0.000997384195216,0.032963406294584274,0.00024167429364752024,0.0006095267599448562,-0.008476837538182735,-0.0005859681405127048,0.003955355379730463
IMVigor210-2c9586-ar-2c95861,0.003592029446735978,0.004967506974935532,0.014376286417245865,0.00044308832730166614,-0.00549176475033164,1.5140532923396677e-05,0.012969566509127617,-0.018686633557081223,0.00993864331394434,-0.0001440289051970467,-0.004762967117130756,-0.013837059028446674,-0.002496367320418358,-0.0004404437495395541,-0.0004666128079406917,0.022928081452846527,-0.0006916345446370542,0.0037244257982820272,-0.004180541727691889,-0.00029390279087238014,-0.0017259906744584441,-0.005213600117713213,0.0002536441897973418,0.00015318764781113714,-0.02977677993476391,0.0050346143543720245,-0.004644079599529505,0.0003865971229970455,0.001663064118474722,-0.004818222019821405,-0.0007557449280284345,0.0037523878272622824,-0.002275664359331131,-0.001291406573727727,0.0005048995953984559,-0.0046773930080235004,0.008181128650903702,0.004858724307268858,-0.00030622261692769825,0.024042142555117607,0.00021588396339211613,-0.002377307740971446,-0.0027764730621129274,0.000496271182782948,0.005978485569357872
IMVigor210-2dc3f0-ar-2dc3f04,0.00682839984074235,-0.0018229859415441751,0.015602453611791134,0.00022306086611934006,-0.04836587235331535,0.004359673708677292,0.017431015148758888,0.03437234088778496,-0.02806478552520275,8.918325329432264e-05,-0.00983353890478611,-0.021669311448931694,0.0032175930682569742,0.0026349062100052834,0.0006877334672026336,0.03846658021211624,-0.0017410898581147194,-0.0033311943989247084,0.023875772953033447,0.0005474633653648198,0.0035333638079464436,-0.009316280484199524,0.001557252835482359,-0.007884085178375244,0.011585399508476257,0.019493162631988525,-0.01852596364915371,0.016704348847270012,-0.03115827776491642,-0.019527774304151535,-0.00048070529010146856,0.0020086290314793587,-0.0024065240286290646,-0.00027373904595151544,9.76633673417382e-05,-0.005731150042265654,0.0361219123005867,0.0001483779342379421,-0.0001982655085157603,0.05117812007665634,0.0004743504978250712,-0.0007629236788488925,-0.011632978916168213,-0.004555319901555777,0.010336199775338173
IMVigor210-2e7aa8-ar-2e7aa8f,0.03327536955475807,0.017400428652763367,0.1376231163740158,0.039220064878463745,0.09398051351308823,0.01309710182249546,0.11788804084062576,-0.0010723454179242253,-0.014154606498777866,0.00012172984861535951,-0.08542612940073013,-0.1291162073612213,-0.041724879294633865,0.011830849573016167,0.0044655567035079,0.09532987326383591,-0.006647240836173296,0.001720600062981248,0.016594737768173218,-0.006944919005036354,0.013650733977556229,-0.06264695525169373,-0.005762487184256315,-0.047434378415346146,-0.09881125390529633,0.06501244008541107,-0.05071060732007027,0.03799298033118248,-0.0643804594874382,-0.06361573189496994,-0.006026551593095064,-0.13382816314697266,-0.008203902281820774,0.00440257927402854,0.02590738609433174,0.008134409785270691,0.1981774866580963,0.004904766101390123,-0.005480040796101093,0.2071007937192917,0.002942756749689579,-0.008729261346161366,-0.047802478075027466,0.011275704018771648,0.03608270362019539
IMVigor210-2e9ac0-ar-2e9ac0b,0.06689425557851791,0.15764956176280975,0.30297520756721497,0.051336996257305145,-0.05439109355211258,0.02707907184958458,0.3375718295574188,0.02548723667860031,-0.26009121537208557,0.0005824511754326522,-0.17955881357192993,-0.06299687176942825,0.024586012586951256,0.03700627014040947,-0.0012520167510956526,0.27008986473083496,-0.027990326285362244,0.0005875840433873236,0.15642639994621277,-0.016069581732153893,-0.028386687859892845,-0.11126161366701126,0.0077793169766664505,-0.1193399578332901,-0.06803123652935028,0.10798471421003342,-0.11325998604297638,0.31521159410476685,-0.3050503432750702,-0.11410100758075714,-0.005975741893053055,-0.04019836336374283,-0.0009532255935482681,-0.06256584823131561,0.0008934239740483463,-0.07410253584384918,0.38374996185302734,0.04184899106621742,-0.012093644589185715,0.4404255449771881,0.004425470717251301,0.002140042372047901,-0.1020677387714386,0.021175077185034752,-0.04340815916657448
IMVigor210-2eb07d-ar-2eb07de,0.05768502131104469,0.051933515816926956,0.28686413168907166,0.028414372354745865,-0.34317678213119507,0.045238252729177475,0.2772577106952667,0.1626926213502884,0.02622458152472973,0.0006927226786501706,-0.13734564185142517,-0.02038506232202053,0.050374437123537064,0.023195873945951462,0.002624926855787635,0.18457798659801483,-0.00862040463835001,-0.012799730524420738,0.1081412211060524,-0.007467091083526611,0.0801311507821083,-0.07731335610151291,0.013347304426133633,-0.10513882339000702,0.02552627958357334,0.07171470671892166,-0.07033625990152359,0.08470719307661057,-0.24586457014083862,-0.029461776837706566,-0.0034277767408639193,-0.29079779982566833,-0.040378231555223465,-0.007987366989254951,0.031178902834653854,-0.07856325060129166,0.3321366608142853,-0.00918627344071865,-0.008003463968634605,0.35156577825546265,0.0029666118789464235,-0.010554054751992226,-0.09174007177352905,0.00960384588688612,0.07679831236600876
IMVigor210-2f2289-ar-2f22893,0.004540714435279369,-0.001477205427363515,0.012248875573277473,0.0031568005215376616,-0.006464262492954731,0.003386864671483636,0.022394917905330658,-0.00443626893684268,-0.00030351837631314993,-2.2093319785199128e-05,-0.007117618806660175,-0.039004843682050705,0.0036713024601340294,0.0009150888654403389,2.5804662072914653e-05,0.01308294665068388,0.003119091736152768,0.00036655625444836915,0.008296328596770763,0.0004875750164501369,0.0013664664002135396,-0.007863297127187252,0.0011747425887733698,-0.005053970962762833,0.0015741008101031184,0.012133161537349224,-0.008102686144411564,0.005106011405587196,-0.01347708236426115,-0.0056017073802649975,-0.0002566621114965528,-0.011065536178648472,0.001691042329184711,0.00038822917849756777,0.0020056546200066805,-0.0004053525044582784,0.02873317338526249,-0.007148487959057093,-0.0005916800582781434,0.026645030826330185,0.000265071023022756,-0.00127372145652771,-0.007635854184627533,-0.0023366271052509546,0.00473260460421443
IMVigor210-30b5c6-ar-30b5c6c,0.06180131062865257,-0.1368357092142105,0.28424692153930664,0.020910929888486862,0.18587207794189453,0.014990219846367836,0.18843033909797668,-0.18688097596168518,0.031125128269195557,-0.00013639742974191904,-0.1778099238872528,-0.06324328482151031,0.02270565927028656,0.011806749738752842,-0.021027661859989166,0.2661575675010681,-0.00012823448923882097,0.030728429555892944,-0.0031607975251972675,-0.013681702315807343,-0.00473993131890893,-0.10442618280649185,0.0044523184187710285,-0.06324247270822525,-0.09665214270353317,0.15497025847434998,-0.1184169203042984,0.07940135896205902,-0.00898016057908535,-0.08508603274822235,0.004013355355709791,-0.05396749824285507,-0.023723209276795387,-0.037606243044137955,0.009997013956308365,-0.09899250417947769,0.3535543382167816,0.030639220029115677,-0.011097412556409836,0.37128958106040955,0.0044991993345320225,-0.031637370586395264,-0.12390618771314621,0.005514319520443678,0.08805852383375168
IMVigor210-30cf07-ar-30cf07d,0.0006897332496009767,0.0015327277360484004,0.0019788509234786034,0.00046804698649793863,-0.0033198336604982615,0.0007395246648229659,0.004643706139177084,-0.0015958835138007998,-0.0023433829192072153,1.5749326848890632e-05,-0.0012644376838579774,-0.002375290496274829,6.754489004379138e-05,2.6516985599300824e-05,8.290892583318055e-05,0.0024873558431863785,-9.402825526194647e-05,6.578258762601763e-05,0.0023899495135992765,0.0003741012769751251,5.4567542974837124e-05,-0.0014733275165781379,0.0003533463750500232,-0.001102874637581408,0.0026371264830231667,0.0021433262154459953,-0.0014170181239023805,0.0014940080000087619,-0.004728524945676327,-0.0014118090039119124,-5.539573248825036e-05,-0.0020198312122374773,-7.382544572465122e-05,-0.0002447900187689811,0.0005518899415619671,-0.00017124161240644753,0.004913367331027985,-0.0013728067278862,-1.2361187145870645e-05,0.004127897322177887,4.858726606471464e-05,0.00018498314602766186,-0.00113095180131495,-4.30264335591346e-05,-0.00016080318891908973
IMVigor210-31d917-ar-31d9176,0.05201466754078865,-0.040660127997398376,0.20024703443050385,0.012374795973300934,-0.26652032136917114,0.024821974337100983,-0.02514204941689968,0.14110082387924194,-0.10239176452159882,0.0014982300344854593,-0.11035194993019104,-0.1564258486032486,0.021683355793356895,0.03242062032222748,-0.012452608905732632,0.2365058958530426,-0.009719327092170715,-0.017959613353013992,0.10626451671123505,-0.008333342149853706,0.07314988225698471,-0.07602029293775558,0.009562856517732143,-0.04313329607248306,-0.2681978940963745,0.15936334431171417,-0.09020399302244186,0.5248069763183594,-0.13630247116088867,-0.13274744153022766,-0.009328535757958889,0.10279098898172379,-0.0314241498708725,0.01703871600329876,0.003987060859799385,-0.05142412334680557,0.2953319549560547,0.02502969279885292,-0.009024219587445259,0.3478754758834839,0.0026536143850535154,0.007853826507925987,-0.0923609659075737,0.013135318644344807,0.06774565577507019
IMVigor210-31f41d-ar-31f41dd,0.0016323921736329794,-0.0027131414972245693,0.006477832794189453,0.0002792833256535232,-0.011033084243535995,0.001259641139768064,0.007966237142682076,-0.003260420635342598,-0.0034965244121849537,9.565200343786273e-06,-0.0008885029819793999,-0.007894945330917835,-0.0007517444319091737,0.0004925848916172981,-0.0008367580594494939,0.004393779207020998,-0.0003060129820369184,0.00036218183231540024,0.0010676505044102669,0.0006158479955047369,-0.001448271214030683,-0.003301867749541998,0.00010898071923293173,-0.0015619993209838867,0.00032588434987701476,0.00176031154114753,-0.0023804528173059225,0.0020763829816132784,-0.007304726168513298,-0.002624883782118559,-0.0002600322768557817,-0.003807275788858533,0.0004573345649987459,0.00026600735145621,0.0001340663875453174,-0.001018040580675006,0.010067497380077839,-0.0017141795251518488,5.799414429930039e-05,0.009731661528348923,0.00010787231440190226,0.00010083820234285668,-0.0030650256667286158,-0.00015332779730670154,0.0009051464730873704
IMVigor210-3330c0-ar-3330c03,0.002734270878136158,-0.005307949148118496,0.0031053496059030294,-0.002075634663924575,-0.019546277821063995,0.003937154542654753,0.015060621313750744,0.007668572012335062,-0.00381238735280931,9.84158759820275e-05,-0.0038826479576528072,-0.007682438008487225,4.66008968942333e-05,0.0013657488161697984,-7.895654562162235e-05,0.005423317197710276,-0.0006242122617550194,-0.0008512138738296926,0.01013102661818266,0.0013476705644279718,-0.0009585566003806889,-0.004444932099431753,0.0005925545701757073,-0.004290832206606865,-0.002618972212076187,0.004825093783438206,-0.0037610316649079323,0.024312084540724754,-0.022715484723448753,-0.005816781427711248,-7.088450365699828e-05,-0.01224580779671669,-0.0010050622513517737,0.0008685936918482184,-0.0005516741657629609,0.005285595543682575,0.015493960119783878,-0.0009344641584903002,0.0011137237306684256,0.015540596097707748,0.00018663295486476272,0.0031729310285300016,-0.0035340574104338884,-0.0036417506635189056,-0.004104132764041424
IMVigor210-34430e-ar-34430ef,0.0008062000852078199,-0.0002619021397549659,0.0009483724716119468,0.0003768134047277272,-0.004968106746673584,0.0008451041067019105,0.003981802146881819,-0.00028554070740938187,-0.0005599725991487503,1.0387694601377007e-05,-0.0016478524776175618,-0.0028095124289393425,0.0008819886134006083,0.00025043851928785443,-0.00012729765148833394,0.0036464259028434753,4.756694397656247e-05,0.00010693763761082664,0.0022177654318511486,0.00030602948390878737,-2.944613152067177e-05,-0.0017669054213911295,0.0003872134257107973,-0.0015495343832299113,-0.0002133147936547175,0.002968274522572756,-0.002550999168306589,0.006341127213090658,-0.006109979003667831,-0.0018482470186427236,-0.00014980118430685252,-0.0016327458433806896,-3.7124566006241366e-05,-0.0005891287582926452,-0.00014353661390487105,-0.00040272323531098664,0.004813685081899166,-0.001390465535223484,-0.0002187914797104895,0.006094679236412048,4.14120513596572e-05,0.0004518679343163967,-0.000697110197506845,0.00010776093404274434,0.0007842941558919847
