	train_cohort	test_cohort	ROC	PRC	F1	ACC	MCC	mode	best_C
0	Allen	Allen	1.0	0.9999999999999998	1.0	1.0	1.0	NetBio	0.1
1	Allen	Choueiri	0.641025641025641	0.28357753357753357	0.4	0.625	0.2219167619785609	NetBio	0.1
2	Allen	Gide	0.6628787878787878	0.647238224637118	0.24489795918367346	0.4931506849315068	0.08945330591651679	NetBio	0.1
3	Allen	Hugo	0.5833333333333334	0.6568417568229598	0.6666666666666666	0.6153846153846154	0.21957751641341997	NetBio	0.1
4	Allen	IMVigor210	0.5694373401534526	0.28329673413927164	0.37563451776649753	0.587248322147651	0.12206673542897971	NetBio	0.1
5	Allen	IMmotion150	0.6077279202279201	0.3436444246903807	0.20895522388059704	0.6787878787878788	0.06156579553499584	NetBio	0.1
6	Allen	Kim	0.23737373737373735	0.17606398351734812	0.18604651162790697	0.2222222222222222	-0.46313624586844604	NetBio	0.1
7	Allen	Liu	0.6001478196600147	0.4630268564336963	0.5272727272727273	0.514018691588785	0.10286563775642113	NetBio	0.1
8	Allen	MGH	0.6287878787878788	0.5008519731042951	0.55	0.47058823529411764	0.18043757939442676	NetBio	0.1
9	Allen	Miao	0.4	0.24852272727272726	0.22222222222222224	0.5882352941176471	-0.053708615552957466	NetBio	0.1
10	Allen	Riaz	0.4853658536585366	0.20409624396049392	0.3076923076923077	0.47058823529411764	0.03128367136208553	NetBio	0.1
11	Allen	Rose	0.5248287671232877	0.18357182243296816	0.2580645161290323	0.7415730337078652	0.10187674917618662	NetBio	0.1
12	Allen	SU2CLC1	0.5127467105263158	0.3593811846484697	0.35616438356164387	0.5392156862745098	-0.001674969034296215	NetBio	0.1
13	Allen	SU2CLC2	0.4926470588235294	0.28577479350537216	0.4	0.52	0.027461751819054487	NetBio	0.1
14	Allen	Snyder	0.4693877551020408	0.3306891987564256	0.0	0.6666666666666666	0.0	NetBio	0.1
15	Allen	Zhao	0.6038961038961038	0.553069037578454	0.16666666666666669	0.6	0.23028309323591914	NetBio	0.1
16	Choueiri	Allen	0.5591715976331362	0.3704370977582204	0.48000000000000004	0.6666666666666666	0.23570226039551584	NetBio	0.1
17	Choueiri	Choueiri	1.0	1.0	1.0	1.0	1.0	NetBio	0.1
18	Choueiri	Gide	0.656060606060606	0.6838773789567811	0.6233766233766234	0.6027397260273972	0.20513030511955582	NetBio	0.1
19	Choueiri	Hugo	0.3928571428571429	0.5188970788063989	0.13333333333333333	0.5	0.18516401995451032	NetBio	0.1
20	Choueiri	IMVigor210	0.4369565217391304	0.1978616808396051	0.275	0.4161073825503356	-0.10113740500695872	NetBio	0.1
21	Choueiri	IMmotion150	0.6196581196581197	0.3711214202255193	0.446927374301676	0.4	0.06238295431504901	NetBio	0.1
22	Choueiri	Kim	0.6641414141414141	0.3882899039979546	0.13333333333333333	0.7111111111111111	0.040291148201269014	NetBio	0.1
23	Choueiri	Liu	0.5402808573540281	0.4783676582057771	0.23728813559322035	0.5794392523364486	0.005283205858318224	NetBio	0.1
24	Choueiri	MGH	0.45833333333333326	0.3334166550107172	0.25	0.6470588235294118	0.11236664374387369	NetBio	0.1
25	Choueiri	Miao	0.5499999999999999	0.2807034632034632	0.5882352941176471	0.5882352941176471	0.4166666666666667	NetBio	0.1
26	Choueiri	Riaz	0.6658536585365854	0.4501093040484119	0.38461538461538464	0.6862745098039216	0.19826116939329952	NetBio	0.1
27	Choueiri	Rose	0.6523972602739725	0.3170177439770907	0.3466666666666666	0.449438202247191	0.14813973003411648	NetBio	0.1
28	Choueiri	SU2CLC1	0.5061677631578947	0.3831356607905801	0.4631578947368421	0.5	0.03122979494547	NetBio	0.1
29	Choueiri	SU2CLC2	0.4632352941176471	0.32846708490448395	0.36363636363636365	0.44	-0.08291849892341732	NetBio	0.1
30	Choueiri	Snyder	0.6020408163265306	0.3640744176458462	0.30769230769230765	0.5714285714285714	0.0	NetBio	0.1
31	Choueiri	Zhao	0.6038961038961039	0.5105890195662922	0.37499999999999994	0.6	0.16116459280507606	NetBio	0.1
32	Gide	Allen	0.6952662721893491	0.42459984181050775	0.6	0.5897435897435898	0.3535533905932738	NetBio	0.1
33	Gide	Choueiri	0.6666666666666666	0.23703703703703705	0.375	0.375	0.23076923076923078	NetBio	0.1
34	Gide	Gide	0.9962121212121212	0.9971906565656565	0.9629629629629629	0.958904109589041	0.9171774890272973	NetBio	0.1
35	Gide	Hugo	0.5595238095238095	0.5360487412788483	0.7222222222222223	0.6153846153846154	0.24673188560991335	NetBio	0.1
36	Gide	IMVigor210	0.5205242966751917	0.2419429671011592	0.34234234234234234	0.5100671140939598	0.045748790205075586	NetBio	0.1
37	Gide	IMmotion150	0.6622150997150998	0.3655011408638179	0.46739130434782616	0.40606060606060607	0.1204761432492511	NetBio	0.1
38	Gide	Kim	0.6565656565656566	0.3348192254636743	0.4313725490196078	0.35555555555555557	0.0886968593983624	NetBio	0.1
39	Gide	Liu	0.5373244641537325	0.431377144785526	0.5048543689320388	0.5233644859813084	0.08734644702112705	NetBio	0.1
40	Gide	MGH	0.5454545454545454	0.5147577942509376	0.5	0.7058823529411765	0.31578979317449996	NetBio	0.1
41	Gide	Miao	0.45000000000000007	0.26103354978354976	0.4	0.29411764705882354	-0.1649915822768611	NetBio	0.1
42	Gide	Riaz	0.6365853658536585	0.43040167532031304	0.36000000000000004	0.37254901960784315	0.13891007475766326	NetBio	0.1
43	Gide	Rose	0.5068493150684932	0.17686991367794988	0.2857142857142857	0.43820224719101125	0.017499314019626542	NetBio	0.1
